danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.341,0.13,2,-17.473,1,0.0382,0.836,0.927,0.0623,0.169,122.538,audio_features,6EwD2MZgCWyPEsvAZzubZh,spotify:track:6EwD2MZgCWyPEsvAZzubZh,https://api.spotify.com/v1/tracks/6EwD2MZgCWyPEsvAZzubZh,https://api.spotify.com/v1/audio-analysis/6EwD2MZgCWyPEsvAZzubZh,502000,4
0.49,0.0669,3,-22.018,1,0.044,0.942,0.0836,0.0721,0.126,117.151,audio_features,0FsyVbITEmewSBUQF4XtAW,spotify:track:0FsyVbITEmewSBUQF4XtAW,https://api.spotify.com/v1/tracks/0FsyVbITEmewSBUQF4XtAW,https://api.spotify.com/v1/audio-analysis/0FsyVbITEmewSBUQF4XtAW,341893,4
0.0651,0.00528,0,-24.963,0,0.034,0.905,0.185,0.138,0.0318,69.877,audio_features,0y3tY56dZ477e6UzaNOMw8,spotify:track:0y3tY56dZ477e6UzaNOMw8,https://api.spotify.com/v1/tracks/0y3tY56dZ477e6UzaNOMw8,https://api.spotify.com/v1/audio-analysis/0y3tY56dZ477e6UzaNOMw8,393200,3
0.441,0.123,7,-18.151,1,0.0406,0.906,0.9,0.0695,0.296,130.802,audio_features,3oTjim2aM0FtWB4ePX9JHh,spotify:track:3oTjim2aM0FtWB4ePX9JHh,https://api.spotify.com/v1/tracks/3oTjim2aM0FtWB4ePX9JHh,https://api.spotify.com/v1/audio-analysis/3oTjim2aM0FtWB4ePX9JHh,542853,3
0.428,0.0315,7,-20.417,1,0.0358,0.991,0.821,0.146,0.285,71.878,audio_features,2hPsyyNCbZWCSnXkD99gMV,spotify:track:2hPsyyNCbZWCSnXkD99gMV,https://api.spotify.com/v1/tracks/2hPsyyNCbZWCSnXkD99gMV,https://api.spotify.com/v1/audio-analysis/2hPsyyNCbZWCSnXkD99gMV,331000,4
0.14,0.056,5,-22.068,1,0.0503,0.985,0.802,0.0783,0.0393,77.789,audio_features,3GQcMgNt9QAvKjy7KR05QT,spotify:track:3GQcMgNt9QAvKjy7KR05QT,https://api.spotify.com/v1/tracks/3GQcMgNt9QAvKjy7KR05QT,https://api.spotify.com/v1/audio-analysis/3GQcMgNt9QAvKjy7KR05QT,413440,3
0.28,0.0763,5,-25.588,1,0.0495,0.962,1.67e-05,0.115,0.103,119.757,audio_features,6XYs4SWR0uDPhTCK6cwNlD,spotify:track:6XYs4SWR0uDPhTCK6cwNlD,https://api.spotify.com/v1/tracks/6XYs4SWR0uDPhTCK6cwNlD,https://api.spotify.com/v1/audio-analysis/6XYs4SWR0uDPhTCK6cwNlD,389226,4
0.282,0.126,2,-22.076,1,0.0669,0.972,7.53e-05,0.28,0.281,68.125,audio_features,4JJMenkrw4wMwBTujrbjYx,spotify:track:4JJMenkrw4wMwBTujrbjYx,https://api.spotify.com/v1/tracks/4JJMenkrw4wMwBTujrbjYx,https://api.spotify.com/v1/audio-analysis/4JJMenkrw4wMwBTujrbjYx,297233,4
0.421,0.197,7,-19.388,1,0.0454,0.974,0.87,0.0563,0.449,156.771,audio_features,7oOQcL23JgXH643fj4M4GY,spotify:track:7oOQcL23JgXH643fj4M4GY,https://api.spotify.com/v1/tracks/7oOQcL23JgXH643fj4M4GY,https://api.spotify.com/v1/audio-analysis/7oOQcL23JgXH643fj4M4GY,366773,4
0.436,0.117,11,-21.426,0,0.0615,0.989,0.0,0.127,0.113,117.051,audio_features,7ALfUsqXpRpAZlqrssuyY9,spotify:track:7ALfUsqXpRpAZlqrssuyY9,https://api.spotify.com/v1/tracks/7ALfUsqXpRpAZlqrssuyY9,https://api.spotify.com/v1/audio-analysis/7ALfUsqXpRpAZlqrssuyY9,199387,3
0.207,0.121,2,-19.882,1,0.0391,0.87,0.852,0.114,0.0703,115.231,audio_features,4rlbyLN64HPN22NfRz52uE,spotify:track:4rlbyLN64HPN22NfRz52uE,https://api.spotify.com/v1/tracks/4rlbyLN64HPN22NfRz52uE,https://api.spotify.com/v1/audio-analysis/4rlbyLN64HPN22NfRz52uE,322253,4
0.25,0.318,0,-15.605,0,0.0411,0.956,0.897,0.0976,0.188,98.171,audio_features,2ygeBLTP9uu3OW3VTulD8N,spotify:track:2ygeBLTP9uu3OW3VTulD8N,https://api.spotify.com/v1/tracks/2ygeBLTP9uu3OW3VTulD8N,https://api.spotify.com/v1/audio-analysis/2ygeBLTP9uu3OW3VTulD8N,442000,4
0.289,0.0306,9,-30.79,0,0.0446,0.987,0.911,0.102,0.118,125.61,audio_features,3zLTPuucd3e6TxZnu2dlVS,spotify:track:3zLTPuucd3e6TxZnu2dlVS,https://api.spotify.com/v1/tracks/3zLTPuucd3e6TxZnu2dlVS,https://api.spotify.com/v1/audio-analysis/3zLTPuucd3e6TxZnu2dlVS,212067,3
0.278,0.00245,1,-41.53,0,0.0497,0.995,0.881,0.114,0.293,139.161,audio_features,630zE7N1xPxdK2Zz4S3rPA,spotify:track:630zE7N1xPxdK2Zz4S3rPA,https://api.spotify.com/v1/tracks/630zE7N1xPxdK2Zz4S3rPA,https://api.spotify.com/v1/audio-analysis/630zE7N1xPxdK2Zz4S3rPA,403333,3
0.247,0.0383,5,-22.76,1,0.0363,0.955,0.714,0.108,0.136,108.252,audio_features,5UbN3fe9OB1p5KwjgUAHD4,spotify:track:5UbN3fe9OB1p5KwjgUAHD4,https://api.spotify.com/v1/tracks/5UbN3fe9OB1p5KwjgUAHD4,https://api.spotify.com/v1/audio-analysis/5UbN3fe9OB1p5KwjgUAHD4,758267,4
0.363,0.193,7,-19.428,1,0.0328,0.99,0.91,0.0888,0.325,85.701,audio_features,2YFuTzAr02YYroPwI6vTi1,spotify:track:2YFuTzAr02YYroPwI6vTi1,https://api.spotify.com/v1/tracks/2YFuTzAr02YYroPwI6vTi1,https://api.spotify.com/v1/audio-analysis/2YFuTzAr02YYroPwI6vTi1,373665,4
0.323,0.304,9,-15.739,1,0.0395,0.9,0.899,0.274,0.4,146.104,audio_features,0LFjvtI8eJAUkzGIo8OMPA,spotify:track:0LFjvtI8eJAUkzGIo8OMPA,https://api.spotify.com/v1/tracks/0LFjvtI8eJAUkzGIo8OMPA,https://api.spotify.com/v1/audio-analysis/0LFjvtI8eJAUkzGIo8OMPA,530293,4
0.144,0.043,10,-25.097,1,0.0399,0.985,0.91,0.0758,0.0596,99.435,audio_features,69nDKRbYZLGNEkPhImEVGB,spotify:track:69nDKRbYZLGNEkPhImEVGB,https://api.spotify.com/v1/tracks/69nDKRbYZLGNEkPhImEVGB,https://api.spotify.com/v1/audio-analysis/69nDKRbYZLGNEkPhImEVGB,771320,4
0.209,0.0402,7,-27.175,1,0.047,0.931,0.0588,0.0869,0.0514,95.939,audio_features,4BWs1bcs60wjW56SyoHjQi,spotify:track:4BWs1bcs60wjW56SyoHjQi,https://api.spotify.com/v1/tracks/4BWs1bcs60wjW56SyoHjQi,https://api.spotify.com/v1/audio-analysis/4BWs1bcs60wjW56SyoHjQi,486000,4
0.388,0.122,2,-22.312,1,0.0446,0.952,0.48,0.0538,0.591,153.204,audio_features,4ySqdQH0bhSzuGbBjeJrQm,spotify:track:4ySqdQH0bhSzuGbBjeJrQm,https://api.spotify.com/v1/tracks/4ySqdQH0bhSzuGbBjeJrQm,https://api.spotify.com/v1/audio-analysis/4ySqdQH0bhSzuGbBjeJrQm,211600,3
0.351,0.0058,9,-30.991,1,0.0505,0.993,0.83,0.128,0.047,165.578,audio_features,2LNs7mkKPbvwKO3qGuK2oD,spotify:track:2LNs7mkKPbvwKO3qGuK2oD,https://api.spotify.com/v1/tracks/2LNs7mkKPbvwKO3qGuK2oD,https://api.spotify.com/v1/audio-analysis/2LNs7mkKPbvwKO3qGuK2oD,140267,3
0.195,0.0708,2,-21.427,1,0.0495,0.971,0.676,0.119,0.219,76.016,audio_features,0N4mgaz975YMjRcbixYtHg,spotify:track:0N4mgaz975YMjRcbixYtHg,https://api.spotify.com/v1/tracks/0N4mgaz975YMjRcbixYtHg,https://api.spotify.com/v1/audio-analysis/0N4mgaz975YMjRcbixYtHg,631293,3
0.367,0.0814,10,-23.788,0,0.0439,0.913,0.931,0.105,0.62,161.58,audio_features,2ZjhhB3kZP6Zufmjuv2TWC,spotify:track:2ZjhhB3kZP6Zufmjuv2TWC,https://api.spotify.com/v1/tracks/2ZjhhB3kZP6Zufmjuv2TWC,https://api.spotify.com/v1/audio-analysis/2ZjhhB3kZP6Zufmjuv2TWC,123773,4
0.267,0.0124,5,-24.251,1,0.0526,0.907,0.816,0.209,0.1,82.986,audio_features,1bI07u4VsVOkZgqmdJFhm3,spotify:track:1bI07u4VsVOkZgqmdJFhm3,https://api.spotify.com/v1/tracks/1bI07u4VsVOkZgqmdJFhm3,https://api.spotify.com/v1/audio-analysis/1bI07u4VsVOkZgqmdJFhm3,156000,4
0.284,0.177,10,-21.164,0,0.0353,0.987,0.914,0.0977,0.126,141.734,audio_features,4YVdlDcS7eK5CVhep29vnd,spotify:track:4YVdlDcS7eK5CVhep29vnd,https://api.spotify.com/v1/tracks/4YVdlDcS7eK5CVhep29vnd,https://api.spotify.com/v1/audio-analysis/4YVdlDcS7eK5CVhep29vnd,479240,4
0.366,0.117,5,-21.99,1,0.0461,0.992,0.911,0.0685,0.0609,92.227,audio_features,2iebeJc7rPjtqxOOppygDq,spotify:track:2iebeJc7rPjtqxOOppygDq,https://api.spotify.com/v1/tracks/2iebeJc7rPjtqxOOppygDq,https://api.spotify.com/v1/audio-analysis/2iebeJc7rPjtqxOOppygDq,475307,4
0.348,0.175,3,-21.952,1,0.0338,0.949,0.902,0.174,0.42,142.919,audio_features,1jY5pdWdQiWYKdpJnMCmSv,spotify:track:1jY5pdWdQiWYKdpJnMCmSv,https://api.spotify.com/v1/tracks/1jY5pdWdQiWYKdpJnMCmSv,https://api.spotify.com/v1/audio-analysis/1jY5pdWdQiWYKdpJnMCmSv,85000,3
0.287,0.0855,6,-24.19,0,0.0481,0.992,0.888,0.105,0.114,156.795,audio_features,2OQzVmgl8WoNEYDdOLSEOf,spotify:track:2OQzVmgl8WoNEYDdOLSEOf,https://api.spotify.com/v1/tracks/2OQzVmgl8WoNEYDdOLSEOf,https://api.spotify.com/v1/audio-analysis/2OQzVmgl8WoNEYDdOLSEOf,461400,4
0.284,0.0528,3,-28.11,1,0.0443,0.977,0.759,0.0987,0.329,140.362,audio_features,0F2Htrs5xXvQaid44GLIHq,spotify:track:0F2Htrs5xXvQaid44GLIHq,https://api.spotify.com/v1/tracks/0F2Htrs5xXvQaid44GLIHq,https://api.spotify.com/v1/audio-analysis/0F2Htrs5xXvQaid44GLIHq,458587,4
0.23,0.0314,10,-23.562,1,0.0334,0.981,0.828,0.149,0.15,78.174,audio_features,6eUDiEBsvDZo6VCfdvxAIP,spotify:track:6eUDiEBsvDZo6VCfdvxAIP,https://api.spotify.com/v1/tracks/6eUDiEBsvDZo6VCfdvxAIP,https://api.spotify.com/v1/audio-analysis/6eUDiEBsvDZo6VCfdvxAIP,332760,4
0.665,0.298,0,-21.019,1,0.0463,0.99,0.847,0.165,0.869,117.05,audio_features,4Ll5vchWmGSA7TKiXY1olz,spotify:track:4Ll5vchWmGSA7TKiXY1olz,https://api.spotify.com/v1/tracks/4Ll5vchWmGSA7TKiXY1olz,https://api.spotify.com/v1/audio-analysis/4Ll5vchWmGSA7TKiXY1olz,53467,4
0.223,0.137,4,-17.526,1,0.0401,0.963,0.879,0.131,0.101,61.585,audio_features,3IjkKx4Jcun93Iw5dpKFUC,spotify:track:3IjkKx4Jcun93Iw5dpKFUC,https://api.spotify.com/v1/tracks/3IjkKx4Jcun93Iw5dpKFUC,https://api.spotify.com/v1/audio-analysis/3IjkKx4Jcun93Iw5dpKFUC,383840,4
0.278,0.0459,3,-23.982,1,0.0392,0.981,0.79,0.129,0.0757,73.984,audio_features,5YZb7vHyhDkcBb5966O3w1,spotify:track:5YZb7vHyhDkcBb5966O3w1,https://api.spotify.com/v1/tracks/5YZb7vHyhDkcBb5966O3w1,https://api.spotify.com/v1/audio-analysis/5YZb7vHyhDkcBb5966O3w1,547493,4
0.261,0.00746,8,-34.733,1,0.0542,0.995,0.955,0.105,0.062,180.764,audio_features,2zExp0TMKzbEkssEDJ7uf2,spotify:track:2zExp0TMKzbEkssEDJ7uf2,https://api.spotify.com/v1/tracks/2zExp0TMKzbEkssEDJ7uf2,https://api.spotify.com/v1/audio-analysis/2zExp0TMKzbEkssEDJ7uf2,314187,4
0.284,0.0862,7,-20.099,1,0.0459,0.975,0.489,0.105,0.118,125.556,audio_features,6PvNbpPdHtKi4b2i3VXp17,spotify:track:6PvNbpPdHtKi4b2i3VXp17,https://api.spotify.com/v1/tracks/6PvNbpPdHtKi4b2i3VXp17,https://api.spotify.com/v1/audio-analysis/6PvNbpPdHtKi4b2i3VXp17,394640,4
0.243,0.078,5,-17.925,0,0.0428,0.891,0.612,0.116,0.0964,172.553,audio_features,6MWFPcXCZNSxDM49mUhlKR,spotify:track:6MWFPcXCZNSxDM49mUhlKR,https://api.spotify.com/v1/tracks/6MWFPcXCZNSxDM49mUhlKR,https://api.spotify.com/v1/audio-analysis/6MWFPcXCZNSxDM49mUhlKR,540813,3
0.284,0.225,1,-21.294,1,0.0331,0.957,0.877,0.105,0.0398,98.534,audio_features,1P4sxkTbgPZd4nTc59epkQ,spotify:track:1P4sxkTbgPZd4nTc59epkQ,https://api.spotify.com/v1/tracks/1P4sxkTbgPZd4nTc59epkQ,https://api.spotify.com/v1/audio-analysis/1P4sxkTbgPZd4nTc59epkQ,238240,4
0.208,0.0298,11,-25.588,1,0.0381,0.987,0.929,0.09,0.0392,81.449,audio_features,5KLXBrAC16lWoC66kxU7hf,spotify:track:5KLXBrAC16lWoC66kxU7hf,https://api.spotify.com/v1/tracks/5KLXBrAC16lWoC66kxU7hf,https://api.spotify.com/v1/audio-analysis/5KLXBrAC16lWoC66kxU7hf,503556,4
0.258,0.0617,7,-25.764,1,0.0399,0.966,0.698,0.309,0.265,95.284,audio_features,3GLLowmxDIVQBYJJR5YRBz,spotify:track:3GLLowmxDIVQBYJJR5YRBz,https://api.spotify.com/v1/tracks/3GLLowmxDIVQBYJJR5YRBz,https://api.spotify.com/v1/audio-analysis/3GLLowmxDIVQBYJJR5YRBz,170333,3
0.205,0.0467,0,-23.25,0,0.0458,0.99,0.865,0.1,0.0975,66.073,audio_features,6Q11it7GH2FsBQ4v8Xsy2M,spotify:track:6Q11it7GH2FsBQ4v8Xsy2M,https://api.spotify.com/v1/tracks/6Q11it7GH2FsBQ4v8Xsy2M,https://api.spotify.com/v1/audio-analysis/6Q11it7GH2FsBQ4v8Xsy2M,1248040,4
0.284,0.188,2,-14.688,0,0.0377,0.952,0.857,0.0658,0.167,83.321,audio_features,3HifyVE7xq0su2F6Hz7ie6,spotify:track:3HifyVE7xq0su2F6Hz7ie6,https://api.spotify.com/v1/tracks/3HifyVE7xq0su2F6Hz7ie6,https://api.spotify.com/v1/audio-analysis/3HifyVE7xq0su2F6Hz7ie6,811907,4
0.337,0.00585,5,-39.488,1,0.0451,0.993,0.962,0.064,0.175,66.765,audio_features,48ExUJmRvVS7DEXNVBLDB6,spotify:track:48ExUJmRvVS7DEXNVBLDB6,https://api.spotify.com/v1/tracks/48ExUJmRvVS7DEXNVBLDB6,https://api.spotify.com/v1/audio-analysis/48ExUJmRvVS7DEXNVBLDB6,307547,4
0.257,0.0266,11,-29.938,1,0.0358,0.974,0.927,0.0952,0.0494,88.033,audio_features,1tI5Tzj3l9aEgmuFemCXyH,spotify:track:1tI5Tzj3l9aEgmuFemCXyH,https://api.spotify.com/v1/tracks/1tI5Tzj3l9aEgmuFemCXyH,https://api.spotify.com/v1/audio-analysis/1tI5Tzj3l9aEgmuFemCXyH,457533,4
0.38,0.169,3,-22.823,1,0.067,0.959,0.924,0.064,0.268,171.39,audio_features,04oC1CD0QDhTddFXd81HkB,spotify:track:04oC1CD0QDhTddFXd81HkB,https://api.spotify.com/v1/tracks/04oC1CD0QDhTddFXd81HkB,https://api.spotify.com/v1/audio-analysis/04oC1CD0QDhTddFXd81HkB,353107,1
0.297,0.102,7,-23.43,1,0.0364,0.986,0.928,0.0498,0.042,102.533,audio_features,626IyHboCqGtygvuS9ceyW,spotify:track:626IyHboCqGtygvuS9ceyW,https://api.spotify.com/v1/tracks/626IyHboCqGtygvuS9ceyW,https://api.spotify.com/v1/audio-analysis/626IyHboCqGtygvuS9ceyW,1147000,4
0.251,0.262,0,-16.038,1,0.0325,0.952,0.0342,0.235,0.159,104.248,audio_features,2DuSlhr4P3JN7B7atzowDe,spotify:track:2DuSlhr4P3JN7B7atzowDe,https://api.spotify.com/v1/tracks/2DuSlhr4P3JN7B7atzowDe,https://api.spotify.com/v1/audio-analysis/2DuSlhr4P3JN7B7atzowDe,560653,4
0.423,0.344,5,-13.491,1,0.0457,0.948,0.0899,0.115,0.329,117.941,audio_features,48LZLWlKuyrcp4t0iQJeqd,spotify:track:48LZLWlKuyrcp4t0iQJeqd,https://api.spotify.com/v1/tracks/48LZLWlKuyrcp4t0iQJeqd,https://api.spotify.com/v1/audio-analysis/48LZLWlKuyrcp4t0iQJeqd,485367,4
0.285,0.0901,7,-23.427,0,0.039,0.989,0.893,0.0831,0.22,123.104,audio_features,5tW5kc7yTNjw3HdygD2AWW,spotify:track:5tW5kc7yTNjw3HdygD2AWW,https://api.spotify.com/v1/tracks/5tW5kc7yTNjw3HdygD2AWW,https://api.spotify.com/v1/audio-analysis/5tW5kc7yTNjw3HdygD2AWW,375560,4
0.322,0.081,5,-21.037,1,0.0455,0.946,0.0166,0.221,0.162,113.691,audio_features,5J6ciJRfuNau7VQtzzqBra,spotify:track:5J6ciJRfuNau7VQtzzqBra,https://api.spotify.com/v1/tracks/5J6ciJRfuNau7VQtzzqBra,https://api.spotify.com/v1/audio-analysis/5J6ciJRfuNau7VQtzzqBra,454000,4
0.316,0.0659,0,-22.673,1,0.0408,0.974,0.623,0.143,0.117,85.008,audio_features,1aLs8G7GNBWLloglhNP0Nd,spotify:track:1aLs8G7GNBWLloglhNP0Nd,https://api.spotify.com/v1/tracks/1aLs8G7GNBWLloglhNP0Nd,https://api.spotify.com/v1/audio-analysis/1aLs8G7GNBWLloglhNP0Nd,919013,4
0.232,0.00893,8,-30.635,1,0.04,0.985,0.877,0.0942,0.0611,69.203,audio_features,4dTnxzFkTjtm9w5JkFe9ag,spotify:track:4dTnxzFkTjtm9w5JkFe9ag,https://api.spotify.com/v1/tracks/4dTnxzFkTjtm9w5JkFe9ag,https://api.spotify.com/v1/audio-analysis/4dTnxzFkTjtm9w5JkFe9ag,686732,4
0.164,0.0413,8,-28.678,1,0.047,0.969,0.697,0.126,0.039,96.169,audio_features,1T3CNSTVdbkSPkoyBccOxd,spotify:track:1T3CNSTVdbkSPkoyBccOxd,https://api.spotify.com/v1/tracks/1T3CNSTVdbkSPkoyBccOxd,https://api.spotify.com/v1/audio-analysis/1T3CNSTVdbkSPkoyBccOxd,332560,3
0.248,0.138,0,-18.74,0,0.0417,0.974,0.862,0.0903,0.0909,68.575,audio_features,71LhztmDfKmnsACZmmh05y,spotify:track:71LhztmDfKmnsACZmmh05y,https://api.spotify.com/v1/tracks/71LhztmDfKmnsACZmmh05y,https://api.spotify.com/v1/audio-analysis/71LhztmDfKmnsACZmmh05y,960293,4
0.438,0.188,5,-15.377,1,0.0496,0.962,0.479,0.108,0.426,160.298,audio_features,2TW0zx4iujSgL3bsoHq4tm,spotify:track:2TW0zx4iujSgL3bsoHq4tm,https://api.spotify.com/v1/tracks/2TW0zx4iujSgL3bsoHq4tm,https://api.spotify.com/v1/audio-analysis/2TW0zx4iujSgL3bsoHq4tm,197733,3
0.278,0.0183,0,-26.45,1,0.045,0.965,0.0832,0.102,0.0829,104.058,audio_features,1FVZppSFBPMaRdmNg6kYnh,spotify:track:1FVZppSFBPMaRdmNg6kYnh,https://api.spotify.com/v1/tracks/1FVZppSFBPMaRdmNg6kYnh,https://api.spotify.com/v1/audio-analysis/1FVZppSFBPMaRdmNg6kYnh,466133,3
0.367,0.0824,7,-23.709,1,0.0445,0.991,0.0184,0.0786,0.156,127.819,audio_features,1gLNWiPPDeEy0x3bMCJzTH,spotify:track:1gLNWiPPDeEy0x3bMCJzTH,https://api.spotify.com/v1/tracks/1gLNWiPPDeEy0x3bMCJzTH,https://api.spotify.com/v1/audio-analysis/1gLNWiPPDeEy0x3bMCJzTH,329827,4
0.0932,0.0294,0,-22.708,1,0.0497,0.823,0.365,0.0655,0.0456,80.941,audio_features,29zyFqKZKjQyggUXDzA2Ov,spotify:track:29zyFqKZKjQyggUXDzA2Ov,https://api.spotify.com/v1/tracks/29zyFqKZKjQyggUXDzA2Ov,https://api.spotify.com/v1/audio-analysis/29zyFqKZKjQyggUXDzA2Ov,955575,4
0.312,0.148,0,-22.944,0,0.053,0.978,0.876,0.0645,0.0637,75.254,audio_features,2WDIjyWlFjL8He3DJ73qjm,spotify:track:2WDIjyWlFjL8He3DJ73qjm,https://api.spotify.com/v1/tracks/2WDIjyWlFjL8He3DJ73qjm,https://api.spotify.com/v1/audio-analysis/2WDIjyWlFjL8He3DJ73qjm,616627,4
0.23,0.0432,4,-25.351,1,0.0517,0.937,0.828,0.316,0.0921,122.433,audio_features,2CtvwBpTeygNT6krWxkSpC,spotify:track:2CtvwBpTeygNT6krWxkSpC,https://api.spotify.com/v1/tracks/2CtvwBpTeygNT6krWxkSpC,https://api.spotify.com/v1/audio-analysis/2CtvwBpTeygNT6krWxkSpC,412373,3
0.278,0.0793,8,-20.726,1,0.0415,0.935,0.541,0.254,0.214,81.946,audio_features,5l4gqZGDx5epelGEzExs4S,spotify:track:5l4gqZGDx5epelGEzExs4S,https://api.spotify.com/v1/tracks/5l4gqZGDx5epelGEzExs4S,https://api.spotify.com/v1/audio-analysis/5l4gqZGDx5epelGEzExs4S,309467,4
0.386,0.0461,6,-23.78,1,0.042,0.993,0.916,0.168,0.127,134.839,audio_features,4GKXSSGsRIS84GFiblU4o6,spotify:track:4GKXSSGsRIS84GFiblU4o6,https://api.spotify.com/v1/tracks/4GKXSSGsRIS84GFiblU4o6,https://api.spotify.com/v1/audio-analysis/4GKXSSGsRIS84GFiblU4o6,416533,4
0.354,0.148,10,-21.075,1,0.044,0.991,0.925,0.0984,0.356,175.001,audio_features,2lYWgS1Qk3cgfdK2DD5Apr,spotify:track:2lYWgS1Qk3cgfdK2DD5Apr,https://api.spotify.com/v1/tracks/2lYWgS1Qk3cgfdK2DD5Apr,https://api.spotify.com/v1/audio-analysis/2lYWgS1Qk3cgfdK2DD5Apr,363000,3
0.24,0.103,5,-23.251,0,0.0453,0.987,0.92,0.0763,0.0509,174.645,audio_features,14WjblUmCMjojNBGlvTUKX,spotify:track:14WjblUmCMjojNBGlvTUKX,https://api.spotify.com/v1/tracks/14WjblUmCMjojNBGlvTUKX,https://api.spotify.com/v1/audio-analysis/14WjblUmCMjojNBGlvTUKX,576067,3
0.386,0.0639,3,-25.923,1,0.0507,0.875,0.658,0.155,0.376,178.681,audio_features,3ub4FYGhFQJ45LB7Ue7oXK,spotify:track:3ub4FYGhFQJ45LB7Ue7oXK,https://api.spotify.com/v1/tracks/3ub4FYGhFQJ45LB7Ue7oXK,https://api.spotify.com/v1/audio-analysis/3ub4FYGhFQJ45LB7Ue7oXK,196400,3
0.301,0.0908,5,-20.281,1,0.0408,0.842,0.443,0.0857,0.148,139.81,audio_features,2ZrUsBpfybJTmQAWBeSgVt,spotify:track:2ZrUsBpfybJTmQAWBeSgVt,https://api.spotify.com/v1/tracks/2ZrUsBpfybJTmQAWBeSgVt,https://api.spotify.com/v1/audio-analysis/2ZrUsBpfybJTmQAWBeSgVt,695760,4
0.405,0.167,8,-19.389,1,0.0387,0.971,0.887,0.0776,0.532,132.601,audio_features,7D4RFaf0BEiXAK5pTNmhfh,spotify:track:7D4RFaf0BEiXAK5pTNmhfh,https://api.spotify.com/v1/tracks/7D4RFaf0BEiXAK5pTNmhfh,https://api.spotify.com/v1/audio-analysis/7D4RFaf0BEiXAK5pTNmhfh,265027,4
0.366,0.303,0,-16.452,1,0.0417,0.846,0.671,0.0729,0.347,105.119,audio_features,3V296c27sJ9L6OwD7GOI1D,spotify:track:3V296c27sJ9L6OwD7GOI1D,https://api.spotify.com/v1/tracks/3V296c27sJ9L6OwD7GOI1D,https://api.spotify.com/v1/audio-analysis/3V296c27sJ9L6OwD7GOI1D,759920,4
0.539,0.0141,1,-30.148,1,0.0538,0.996,0.924,0.118,0.34,67.69,audio_features,7lo7NTRhtbbiwKODiMRsR7,spotify:track:7lo7NTRhtbbiwKODiMRsR7,https://api.spotify.com/v1/tracks/7lo7NTRhtbbiwKODiMRsR7,https://api.spotify.com/v1/audio-analysis/7lo7NTRhtbbiwKODiMRsR7,132933,4
0.483,0.0831,5,-19.421,1,0.0472,0.941,0.106,0.302,0.387,114.17,audio_features,7oUQGjFBKkjfPVWxapIVqf,spotify:track:7oUQGjFBKkjfPVWxapIVqf,https://api.spotify.com/v1/tracks/7oUQGjFBKkjfPVWxapIVqf,https://api.spotify.com/v1/audio-analysis/7oUQGjFBKkjfPVWxapIVqf,408240,4
0.409,0.0943,10,-23.446,1,0.0918,0.978,0.767,0.679,0.369,74.836,audio_features,1II1m8uXDdG045siZGQFQX,spotify:track:1II1m8uXDdG045siZGQFQX,https://api.spotify.com/v1/tracks/1II1m8uXDdG045siZGQFQX,https://api.spotify.com/v1/audio-analysis/1II1m8uXDdG045siZGQFQX,120014,4
0.33,0.149,2,-15.996,1,0.0333,0.966,0.832,0.043,0.17,93.934,audio_features,7uzXSsbbOJjGeRQ3cCKi4z,spotify:track:7uzXSsbbOJjGeRQ3cCKi4z,https://api.spotify.com/v1/tracks/7uzXSsbbOJjGeRQ3cCKi4z,https://api.spotify.com/v1/audio-analysis/7uzXSsbbOJjGeRQ3cCKi4z,695893,4
0.315,0.00224,4,-27.831,0,0.0478,0.984,0.897,0.0874,0.0682,85.531,audio_features,5e131xp60LgOBBfZ53gNc2,spotify:track:5e131xp60LgOBBfZ53gNc2,https://api.spotify.com/v1/tracks/5e131xp60LgOBBfZ53gNc2,https://api.spotify.com/v1/audio-analysis/5e131xp60LgOBBfZ53gNc2,321254,4
0.404,0.0538,10,-24.211,1,0.0355,0.984,0.897,0.0902,0.326,97.864,audio_features,2tTGcRH0xsIOulHZxBlf3J,spotify:track:2tTGcRH0xsIOulHZxBlf3J,https://api.spotify.com/v1/tracks/2tTGcRH0xsIOulHZxBlf3J,https://api.spotify.com/v1/audio-analysis/2tTGcRH0xsIOulHZxBlf3J,687427,4
0.237,0.0632,4,-23.899,1,0.0399,0.988,0.866,0.107,0.0739,72.241,audio_features,3NaaA3POD2SYaDNTnjYyFb,spotify:track:3NaaA3POD2SYaDNTnjYyFb,https://api.spotify.com/v1/tracks/3NaaA3POD2SYaDNTnjYyFb,https://api.spotify.com/v1/audio-analysis/3NaaA3POD2SYaDNTnjYyFb,361240,4
0.426,0.265,2,-17.336,0,0.048,0.98,0.849,0.0848,0.39,131.955,audio_features,2GAcOueBAbwU0kgaXKVAdM,spotify:track:2GAcOueBAbwU0kgaXKVAdM,https://api.spotify.com/v1/tracks/2GAcOueBAbwU0kgaXKVAdM,https://api.spotify.com/v1/audio-analysis/2GAcOueBAbwU0kgaXKVAdM,856053,4
