danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.546,0.787,0,-4.023,0,0.212,0.396,0.0,0.0619,0.497,100.559,12cZWGf5ZgLcKubEW9mx5q,264473,3
0.731,0.423,6,-10.147,1,0.0784,0.473,0.000413,0.129,0.78,76.964,0wOtc2nY3NOohp4xSwOyTN,90111,4
0.667,0.581,0,-5.89,1,0.0375,0.227,0.0,0.112,0.407,122.016,65gLItuJFVkdt3k4ibQMAz,170907,4
0.562,0.403,1,-5.441,1,0.0361,0.78,0.0,0.094,0.548,82.518,74d3yEyNl807mtzttoKTbK,200173,4
0.548,0.456,9,-5.979,1,0.0703,0.813,0.00464,0.122,0.53,173.839,31Wlc9ZnraX3JxrvMg9e8H,209188,3
0.481,0.66,6,-10.189,1,0.0761,0.35,0.0,0.108,0.504,111.832,0GfCR4T6WOErZOw1557ln7,159100,4
0.695,0.526,8,-7.486,1,0.043,0.0635,0.0,0.215,0.534,121.939,0XdwIG7p28SeTam3DVdMX6,283314,4
0.518,0.49,8,-7.437,1,0.0281,0.404,0.0377,0.112,0.248,79.992,5UhZyWfrSEhGYfIIFNYscF,210203,4
0.331,0.935,10,0.719,1,0.0866,0.0518,0.0,0.298,0.565,77.461,48ElaQLYuOaybqagIlPxpU,187944,4
0.644,0.834,11,-7.497,1,0.0358,0.00161,0.0412,0.0875,0.744,94.922,2XynYulas10Wmef4Gqrxw9,137221,4
0.533,0.716,0,-9.718,1,0.0573,0.00243,0.227,0.391,0.38,120.058,4IPATLSUoEdsmqwxwNjr4g,210773,4
0.667,0.956,6,-5.563,1,0.287,0.00385,0.0184,0.303,0.17,129.991,76YXmewvHFse7tBeOTtSx3,279692,4
0.543,0.386,9,-13.212,0,0.258,0.203,0.000195,0.492,0.6,95.086,6PoD6ZYOAMkCJAbpAgpT1T,123158,4
0.565,0.402,0,-9.982,1,0.0341,0.517,8.43e-06,0.115,0.538,164.03,11pocbaq7T3ouJd4oa64Xn,189723,4
0.661,0.707,7,-7.19,1,0.0285,0.628,1.85e-06,0.0852,0.385,105.917,2hNQDbZcN3vqRAuwiz7poI,172853,4
0.528,0.43,5,-6.1,1,0.0322,0.334,4.09e-06,0.138,0.304,106.436,7iinMLIDWw5QA7d6x0d5HJ,225446,4
0.899,0.711,1,-4.388,1,0.139,0.0135,0.0,0.204,0.126,127.018,7itIhLBlKcpdaSqXRsSuW3,137931,4
0.564,0.68,11,-5.585,1,0.027,0.00354,0.00669,0.33,0.53,115.004,06YDsNc6mrl60G2FZeUOmE,215907,4
0.788,0.68,0,-5.716,1,0.0802,0.142,0.0,0.0642,0.742,114.981,4KQODLeXGCDfixEiUX6aDF,181890,4
0.65,0.746,6,-7.55,1,0.0359,0.0213,0.0116,0.182,0.385,125.998,3s32YmunFgfXVWgLRKLdKm,157619,4
0.708,0.709,7,-5.881,0,0.0641,0.157,1.9e-06,0.142,0.511,128.034,1YWr18dWRmuvPgAsPBsOow,147987,4
0.715,0.649,11,-8.596,1,0.0664,0.144,0.174,0.282,0.737,107.971,3Mi8teeczekyPhn5lgW8li,173000,4
0.878,0.714,8,-6.344,1,0.239,0.0528,7.64e-06,0.143,0.636,150.029,3wHRgXJJTTwS2CkusTpn56,195600,4
0.682,0.531,1,-5.787,1,0.249,0.00368,0.0,0.106,0.388,83.84,2IEAEeX4LtxiYPdqt0C08y,102947,4
0.582,0.961,4,-5.365,0,0.183,0.00266,0.000608,0.19,0.393,174.995,2YiQL9Aa4PmGF8oMFADzzA,136387,4
0.699,0.372,9,-13.396,1,0.0476,0.363,0.915,0.1,0.831,104.023,11sfRkHdvsop5DdHVmGpt1,201524,4
0.376,0.831,9,-6.543,1,0.0826,0.0417,0.00764,0.0678,0.289,168.026,0KmC4jFH8axcJqKvOTBXeX,175387,4
0.735,0.662,7,-4.555,0,0.0506,0.392,0.0,0.0809,0.605,91.0,3iwKWIaEZ5jafPYZZSCDLz,190334,4
0.372,0.27,6,-12.041,0,0.0385,0.737,0.273,0.114,0.0852,183.792,6EoI0gxW5egUN3SFxgQb7H,180846,3
0.662,0.741,7,-4.506,1,0.0315,0.0598,0.0,0.126,0.619,126.004,4N27EhvsqQ0FWVrPS4trAS,189870,4
0.609,0.466,5,-7.725,1,0.133,0.525,0.0,0.0937,0.332,128.117,4x83cYbV42NT0z1QkTj4TN,164618,4
0.617,0.272,1,-9.594,1,0.055,0.86,9.22e-06,0.125,0.301,127.385,6rN8cR7iEcC1hAlHF4UpSN,201174,4
0.738,0.613,0,-6.81,0,0.0649,0.309,0.0,0.139,0.637,90.012,1muiS9jrDUTADqIE7yKuYV,167592,4
0.404,0.576,5,-5.803,1,0.244,0.0693,3.8e-06,0.551,0.489,145.934,3vHKqg3WDgtWA5unl5layh,171602,4
0.611,0.902,9,-3.952,1,0.0403,0.00332,0.552,0.0804,0.375,146.064,3gB0fkEzOzV0kEWuQBFweu,199074,4
0.667,0.81,1,-2.801,0,0.344,0.0922,0.0,0.131,0.829,121.373,2I0aHZjCXh6UjMHIOqugYF,180060,4
0.608,0.473,4,-7.012,0,0.347,0.681,2.79e-05,0.0982,0.207,85.693,4XwVObmSna9zn4hOtWrptC,169692,4
0.593,0.688,2,-6.529,1,0.0444,0.000169,0.0,0.138,0.145,78.023,2gSPHSdf0vrk2Psxmn8sUn,148761,4
0.524,0.631,4,-5.196,1,0.0328,0.000996,0.000779,0.291,0.243,98.054,49xISBZpODXRwd7vVxGL93,157705,4
0.78,0.575,8,-5.631,1,0.0561,0.306,0.0,0.0416,0.915,126.041,5F6gniXisSbOKtfgIJIKoD,204762,4
0.484,0.864,3,-4.593,1,0.0467,0.0324,0.0,0.0926,0.425,137.989,2Iu5OBDudGv5B0qfKKKbGm,211533,4
0.943,0.729,10,-7.854,0,0.313,0.00543,0.0,0.126,0.845,134.021,5a72KEfxqoMjzI0sv1By3w,143360,4
0.414,0.577,5,-11.837,0,0.118,0.485,0.00229,0.264,0.78,66.734,7blLoD6TgyXy2tiTtbOLsI,171744,4
0.499,0.938,7,-4.57,1,0.148,0.00218,2.41e-06,0.597,0.494,159.842,0D5le1perOPiaFYmNak8Kp,173951,4
0.679,0.74,11,-7.746,1,0.0588,0.198,0.0451,0.107,0.674,141.016,3ne8gcrNZD2lJihBGl5RC5,195510,4
0.77,0.805,10,-5.813,0,0.0778,0.00476,0.000287,0.135,0.964,114.042,0uoaYBn3prfGyWQR59wkeQ,241579,4
0.825,0.672,6,-7.651,1,0.0635,0.0986,0.89,0.0908,0.816,146.41,06vDTKSGYDtZpXt8q0S5Zb,165591,4
0.524,0.627,10,-4.906,0,0.128,0.355,0.0,0.1,0.423,94.004,4QI32cLrF64ZTPfIHwIH5w,190000,4
0.349,0.646,9,-6.689,1,0.213,0.424,0.0,0.223,0.325,147.578,0AEDkc8eq71U6mNRW034zz,142928,4
0.766,0.549,1,-9.739,1,0.253,0.106,1.95e-05,0.104,0.678,100.097,0tBoaUMgYe6JuDHsTvVSpP,153625,4
0.669,0.51,5,-8.315,0,0.105,0.193,0.0,0.119,0.642,74.999,0teFeL0RvDeDbpmi1YZlFt,154553,4
0.842,0.611,7,-10.584,1,0.345,0.302,0.0,0.178,0.723,142.079,3zMp6WgIRFof3uq6B43iQO,162300,4
0.733,0.812,0,-4.634,0,0.0421,0.0224,0.000962,0.167,0.409,122.985,39C3SOi6UMD9rHeXAQPNa9,154471,4
0.797,0.733,1,-2.308,1,0.15,0.00173,0.0,0.365,0.445,129.926,71jQDHJXd7RZ3MbgqVjQeg,125740,4
0.436,0.497,0,-4.442,1,0.0292,0.0633,0.0,0.166,0.495,159.869,5GKs69j8y4MajGkizLNFCK,182400,4
0.614,0.665,8,-5.452,1,0.248,0.18,0.0,0.197,0.852,77.685,3Bey9kH0UEORyDMxT7Oph8,179160,4
0.816,0.367,2,-9.354,1,0.0588,0.314,0.0,0.0987,0.413,116.035,1SRw5p2lVAi7RGlHEmZg66,208630,4
0.695,0.727,7,-4.605,0,0.0969,0.22,0.0,0.125,0.418,123.298,5SBNMriy9hxF4I8iyooBGx,168250,5
0.799,0.603,1,-7.917,1,0.129,0.0368,0.0,0.188,0.282,124.054,4jCu9I3jXfKLr48r98RyVg,177984,4
0.725,0.624,11,-8.63,0,0.0781,0.33,0.0166,0.11,0.32,113.032,3p3tezl8FJHkm68tczR0yP,194109,4
0.805,0.61,9,-4.261,0,0.0372,0.382,0.0,0.153,0.805,125.023,7uZ5C69LskNw0B4szvVWI5,235435,4
0.392,0.487,7,-5.899,1,0.045,0.29,0.0,0.102,0.38,162.071,5zyaXeckgqmCJso44ma5gK,175480,4
0.58,0.84,4,-6.102,1,0.0388,0.000152,0.000124,0.419,0.562,141.241,1RKP6D6QvUStrPP5TvPnXA,174258,4
0.533,0.847,8,-7.261,1,0.0383,0.0127,0.533,0.159,0.494,140.088,6dmZu0IVmbT1rDIiYiRchg,173262,4
0.562,0.691,4,-4.702,1,0.0328,0.00265,1.91e-06,0.105,0.483,128.059,0AQ3u9Uzk3IG5r7sjYH0Cu,204489,4
0.812,0.706,4,-6.054,0,0.0709,0.0412,0.0,0.107,0.621,112.002,4xYlpJPENfM4DT0rUYFqSP,218702,4
0.51,0.895,1,-4.313,0,0.059,0.00638,8.49e-05,0.135,0.418,157.57,24TzmWrz2HHWV3UO5PlvNb,208253,1
0.592,0.54,1,-10.706,1,0.562,0.0583,0.0,0.0955,0.223,88.761,4E5gMun6nSKQJg5EqU2QhH,129985,5
0.613,0.97,6,-4.763,1,0.0787,0.000837,0.0508,0.327,0.55,126.049,4GUxUmge58qGkX81nD2RRe,187619,4
0.728,0.468,4,-9.126,1,0.061,0.559,8.63e-06,0.383,0.691,129.895,4PZXDDm2BVEccltAEGHuJp,177260,4
0.863,0.874,1,-4.798,0,0.0884,0.00712,0.0878,0.0455,0.811,125.02,6OHQzBYaXeF6FVu8gxLMkE,144025,4
0.468,0.617,1,-8.42,1,0.0426,0.0529,0.000673,0.0659,0.432,113.828,6KkeXDWP0gvoJkouKmF6De,185566,4
0.463,0.381,7,-10.755,0,0.0417,0.695,0.000187,0.156,0.216,115.992,7E6jdcJTGDpYmjHFnXu3vG,200952,4
0.837,0.61,0,-7.358,1,0.046,0.0555,1.74e-05,0.135,0.882,119.981,0ETmDfpRKtQIC45COn64V9,208960,4
0.605,0.873,9,-3.542,1,0.0448,0.126,0.0,0.0826,0.485,111.003,09pr49bPWb2OKkDSvxKn2s,183645,4
0.479,0.489,7,-8.768,1,0.03,0.169,0.0005,0.131,0.237,78.931,0sNOQIiJEuEINXFmtZYXam,264879,4
0.543,0.458,4,-6.392,1,0.0367,0.453,0.0,0.0804,0.315,113.892,35w6sOAI3DDG4UqeWqkQJT,234800,3
0.625,0.412,0,-8.483,1,0.156,0.456,0.181,0.105,0.322,86.985,1UxiPpx3EC2SqFmGoqlXOy,203625,4
0.445,0.232,1,-9.145,1,0.0294,0.886,3.31e-06,0.128,0.246,72.005,0V9QY6NnXtAMwjltgMP0pl,204503,4
0.308,0.782,7,-5.568,1,0.0529,0.00642,0.000255,0.187,0.448,140.927,4TNlAMva0Nuywl9pfX2Jqr,272291,4
0.701,0.656,5,-9.312,1,0.0373,0.0679,0.0098,0.0622,0.352,123.994,5bsfGuTSjqfkJdQQ4xVx9X,154280,4
0.717,0.482,2,-9.211,1,0.173,0.0108,0.0194,0.157,0.646,177.998,02jhBMmYb4HHlrDP4kPp6f,243206,4
0.376,0.533,2,-8.928,1,0.0359,0.811,0.0443,0.173,0.384,114.507,0v495WkHYR3mOSIMrw0fBZ,183280,4
0.635,0.641,10,-9.861,1,0.0736,0.726,2.45e-05,0.115,0.422,82.51,2JHFr3SVvWSGoFKg3kvTgw,139333,4
0.435,0.00661,11,-32.108,0,0.0433,0.993,0.939,0.102,0.203,95.626,2YFtpiy2WoAQVQbM1SIwES,100441,3
0.484,0.059,1,-25.084,0,0.0517,0.996,0.948,0.106,0.308,89.329,3VM35337X7Ro1tesUHnZ95,118250,3
0.364,0.0168,5,-30.767,0,0.0423,0.992,0.912,0.103,0.309,138.477,4xO3mTbZDnaDSJtRdgzXQc,99853,3
0.307,0.0381,11,-28.197,1,0.0423,0.993,0.945,0.104,0.0631,72.453,2bjQvSk5T3A2dmnqqeRhzI,123500,5
0.366,0.108,7,-20.698,1,0.0387,0.994,0.937,0.0949,0.435,174.925,0jSUVrvKQ0qF8ee1usL34M,117016,4
0.323,0.00851,7,-35.211,1,0.0434,0.994,0.927,0.0879,0.341,135.492,4516jKqIrGNIShWH3WBqmd,112885,3
0.402,0.0619,8,-23.399,1,0.0361,0.984,0.933,0.111,0.14,65.875,73uDJDqIcF5QQWXZ19rH8z,115124,4
0.429,0.0542,0,-28.538,1,0.0404,0.994,0.928,0.105,0.142,72.862,5M6q2VBF4KLF961xGLPFw9,103980,3
0.31,0.0352,6,-28.139,0,0.0336,0.98,0.908,0.0978,0.148,157.343,3ZvBA6TQA4CTOZNOyxou90,133488,3
0.297,0.0126,7,-27.76,1,0.0442,0.994,0.913,0.0785,0.386,171.767,7hVcd9PDdO0xK8vE3WQqnV,163000,4
0.496,0.0317,3,-25.204,0,0.0479,0.995,0.954,0.105,0.256,73.191,49VzYsJHrITQOn28WBMztb,125056,4
0.442,0.0719,7,-28.528,0,0.0346,0.994,0.874,0.114,0.326,83.794,4uHzzAb1p6gK5unlp64Vrg,155175,3
0.377,0.0226,5,-22.748,1,0.0394,0.989,0.941,0.121,0.159,164.635,5xm1Ot6JDIp5r9SFM6XQrW,140602,4
0.642,0.0202,3,-30.725,1,0.0424,0.994,0.928,0.115,0.174,101.97,6axlKJ7OnW6zxM16Hxwbb0,151765,3
0.384,0.0189,1,-31.119,1,0.0395,0.992,0.947,0.0967,0.0834,62.479,5hFkGfx038V0LhqI0Uff2J,130166,4
0.405,0.0187,10,-29.086,1,0.0372,0.986,0.924,0.107,0.229,75.78,6rvmhiAd5jtT5CzLIcnj4p,120269,1
0.225,0.00332,5,-38.899,1,0.0546,0.994,0.945,0.0936,0.394,67.988,6eir7TDacjXjFscPxDFHC4,199167,3
0.412,0.0289,10,-32.394,1,0.0517,0.996,0.958,0.0895,0.27,151.381,4uoJsS8jQmsHmdoORGzxh0,99568,3
0.344,0.0893,9,-26.873,1,0.0354,0.99,0.927,0.0958,0.178,94.414,597H3V2av5dnxNcIDa4Yrk,139412,3
0.408,0.0632,0,-24.044,0,0.0371,0.977,0.927,0.175,0.256,126.995,02VydYQOYaLGZX2MWoCCQ8,202732,3
0.265,0.0119,3,-33.766,1,0.0526,0.991,0.946,0.097,0.35,99.932,42cskWMuFydbI9f9um1sTj,127000,5
0.414,0.0257,9,-28.816,1,0.0375,0.995,0.896,0.0869,0.21,103.102,5Y223UTPJjOIDVS2vs73g0,153306,4
0.495,0.084,1,-24.684,1,0.0735,0.995,0.968,0.102,0.453,69.216,5TRzmeTTbtVrsblB0HTZn7,130890,4
0.47,0.0593,7,-28.563,1,0.0355,0.99,0.934,0.104,0.178,113.418,63oFS9JTsvadCXUqwqA7p0,131787,4
0.428,0.0253,1,-29.558,1,0.0388,0.991,0.912,0.117,0.175,70.853,763DOeT2XIrzMjbC3LLF5i,105787,4
0.441,0.018,10,-27.154,0,0.0456,0.994,0.952,0.116,0.204,107.794,70pC9IQb39VDNUm3Uio5kD,146091,3
0.481,0.0246,0,-24.192,1,0.0393,0.991,0.955,0.11,0.127,100.305,3x16lncPJzr2VDTtVrPpgj,131951,4
0.396,0.0281,2,-30.963,1,0.0333,0.994,0.878,0.103,0.296,100.61,10qZCmeusg6BbdHDTMADpr,137647,4
0.371,0.0698,6,-26.32,0,0.0444,0.972,0.91,0.112,0.194,131.656,63PdrrV4D4DtKpB4JEKMTJ,151894,5
0.321,0.0269,4,-27.988,1,0.0312,0.989,0.891,0.105,0.193,90.174,7zVpXNJWZTx9VFGsASdvDb,156706,4
0.402,0.0185,2,-30.302,0,0.0393,0.994,0.937,0.106,0.237,67.394,6tw5ZIanXzO4ufu4abt7Vn,151750,3
0.439,0.0237,6,-30.434,1,0.0397,0.994,0.938,0.0969,0.16,113.805,4EIbWNNAT3TqvzflNhGKyU,150898,4
0.259,0.0424,7,-28.504,0,0.0406,0.995,0.892,0.103,0.3,205.672,75XNNOrKVTwJ1lEGbE1a8q,137071,4
0.375,0.0662,7,-26.344,0,0.0483,0.995,0.922,0.131,0.214,117.282,0vebajCQqWh9EQ5wAYguqo,143920,4
0.663,0.0132,10,-33.243,1,0.046,0.995,0.953,0.0887,0.327,120.107,1g3qZv1GGqwMBrXzogTpTx,221703,4
0.454,0.0783,5,-24.746,0,0.0377,0.99,0.949,0.116,0.221,93.185,502QNU8kHHhL4rA9ft0Jcl,205100,3
0.39,0.0483,3,-33.732,1,0.0294,0.989,0.922,0.0992,0.229,107.079,5Ooy87HjMYRxy5qiRNsilk,159125,4
0.641,0.0114,6,-27.475,1,0.0458,0.996,0.964,0.106,0.483,80.989,7F6hlMdM7OrUw8C1W4pjAC,125249,3
0.469,0.0029,8,-40.436,1,0.0525,0.992,0.939,0.135,0.509,116.219,3iTgM3cDPpZCQ4GL1pP0Ss,143400,4
0.289,0.034,3,-32.438,1,0.0346,0.967,0.884,0.108,0.141,122.271,2QvgJkZmnXdozvMMgfohJp,154875,4
0.355,0.011,2,-29.906,1,0.0438,0.995,0.92,0.0869,0.124,65.235,4dHsrfybYMwR47LWYjLxR5,120666,4
0.352,0.0464,1,-27.631,1,0.0307,0.973,0.879,0.107,0.339,98.943,0tL0JB08d5De5zBko245Y8,176557,4
0.462,0.0404,1,-23.787,1,0.038,0.992,0.941,0.103,0.125,75.08,3hy3BLtI2pYAGZOjNvg8Hy,142913,4
0.412,0.0451,5,-30.732,1,0.0419,0.992,0.932,0.103,0.762,170.149,244BGt6n916G7NdoOUKSsX,128932,3
0.445,0.0367,1,-31.319,1,0.0433,0.991,0.944,0.0896,0.13,75.396,48Jivh6jAj87eK6lj3FtUo,150833,3
0.278,0.0839,3,-26.123,1,0.0368,0.973,0.916,0.106,0.361,133.389,5opvuJQY6nSCwA0Wj42yC9,182836,3
0.362,0.0317,2,-24.252,1,0.0496,0.993,0.964,0.0994,0.329,81.007,6yFNVbbhoPzPmGCYZWlFcw,159440,4
0.364,0.064,9,-24.643,1,0.0384,0.993,0.925,0.0971,0.403,131.662,5Nx2GkAaDfh18aZ99OyctW,121750,4
0.611,0.0126,7,-26.619,1,0.0671,0.996,0.94,0.107,0.263,68.395,4EQRrRdoQ8vC4ULe8Kygpw,127538,4
0.527,0.0338,7,-26.245,1,0.0832,0.996,0.969,0.184,0.179,67.807,5DWI8rBs9a5fyeR35poYYm,165294,4
0.49,0.0207,7,-26.438,0,0.036,0.994,0.924,0.134,0.408,99.583,3XQE7ZJGVZTcPcZMZslJk5,144125,3
0.328,0.00758,10,-26.281,1,0.039,0.988,0.937,0.109,0.151,92.095,7ex04ig5hEOizRLHLGlLO7,174866,4
0.446,0.018,8,-27.431,1,0.0436,0.995,0.937,0.0651,0.2,111.725,0BZLKyvqypWnn5kfysaNPt,192817,4
0.499,0.033,2,-28.101,1,0.0398,0.993,0.947,0.0946,0.236,94.543,5TQcYO4moNRTTrtM5Frj30,137250,4
0.516,0.0267,11,-30.229,1,0.0461,0.992,0.899,0.0963,0.378,110.636,1FxrWXRLIi0aUDlTQNLQZY,122698,4
0.616,0.0148,8,-30.179,1,0.069,0.992,0.964,0.113,0.361,89.902,23yqVbpiJoMHTs0RX4aPE7,108023,3
0.464,0.032,1,-28.106,1,0.056,0.983,0.954,0.109,0.208,69.306,2PPYHVE2EqwC8GASDE5Qzi,95734,4
0.268,0.11,5,-20.651,0,0.0335,0.983,0.918,0.112,0.199,75.745,2WCeRZDVyagKARVqAxr7QW,116750,1
0.283,0.0329,1,-28.74,1,0.0341,0.975,0.899,0.109,0.192,139.106,1fFH5FN5xZx2WT2dBXm4qx,116719,3
0.269,0.0515,4,-26.372,1,0.0588,0.993,0.944,0.101,0.419,161.705,3W6h25jvS5vCfUoGuZFx9c,147152,4
0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,2HwCcCi8Up9NECNBRt0yTV,148907,4
0.499,0.0682,0,-25.339,0,0.0769,0.995,0.97,0.119,0.636,94.127,2m7XqU0gRlcPasjZCKvp6f,131238,4
0.438,0.081,0,-28.598,0,0.044,0.995,0.857,0.136,0.196,130.054,7oWtvkBURDJnmTZr40IE6k,101825,4
0.421,0.00625,9,-28.841,1,0.0467,0.996,0.949,0.111,0.645,65.229,6hzlEcgzqLW9UbLsUZMTVP,99384,4
0.304,0.0902,10,-32.824,1,0.0489,0.903,0.907,0.111,0.318,114.487,2p5THyuNwpJ9c7ex3TN383,119120,4
0.433,0.0443,6,-23.394,0,0.0365,0.944,0.928,0.106,0.115,90.192,6WRGJsfwcYjyOtzgpyizPV,117800,4
0.411,0.00955,0,-31.943,1,0.0462,0.992,0.936,0.0864,0.223,130.965,4W4kAu3nU0Zp8WH7owpjbn,121500,3
0.285,0.0186,0,-30.443,1,0.0415,0.986,0.9,0.119,0.122,59.852,4RfSDsnP15kSfeu4FxItmX,155705,3
0.392,0.0632,5,-23.416,0,0.0347,0.991,0.898,0.107,0.26,97.821,0wNiKz7dVespHZP02RCDlE,144905,4
0.499,0.0791,4,-25.976,1,0.0545,0.995,0.945,0.103,0.532,67.661,08DMzELdDyuk2DDd26C28y,135902,5
0.411,0.0235,0,-32.494,1,0.0388,0.994,0.896,0.095,0.177,143.044,38IQW5WbKIQwSDsMQPMLSk,176000,3
0.574,0.00617,3,-27.15,1,0.047,0.995,0.893,0.104,0.125,119.921,5UOhiSuywxh22VLsnTieUW,198988,3
0.381,0.0535,5,-28.548,1,0.0457,0.964,0.953,0.112,0.199,120.128,0ECmXrwUI8YqLnKKom8jq1,179769,4
0.466,0.101,1,-17.398,0,0.036,0.99,0.936,0.116,0.195,127.232,6lstaOC6qWvXPcXPgWXfc0,150000,3
0.405,0.0483,5,-23.493,1,0.0607,0.99,0.955,0.12,0.155,63.782,1j7pycxTWD6vyiKJout75p,179023,4
0.56,0.0111,4,-25.463,1,0.102,0.996,0.939,0.107,0.274,71.765,3zMNVUKjygcVJQZMBff6Hc,105269,4
0.354,0.0368,1,-22.43,0,0.0451,0.983,0.96,0.109,0.157,92.885,50Ihxe8oJ8cQ1tDYoehuTc,142805,4
0.276,0.0566,10,-26.845,1,0.0463,0.993,0.955,0.121,0.108,129.309,600m7rqCDlRD80E9MQtVZB,170000,4
0.486,0.046,1,-27.409,0,0.0418,0.995,0.943,0.0892,0.167,66.826,4xqtdONrwig5n3JGVBz1nv,127835,5
0.189,0.0081,1,-31.99,1,0.0474,0.992,0.945,0.0991,0.166,167.139,2oD7qIB9vDBnE3uBmEh91C,114000,3
0.501,0.084,7,-25.838,1,0.0403,0.992,0.935,0.116,0.322,103.888,6stVkYBRCRAL6Eqomde583,191980,3
0.355,0.0368,2,-25.302,1,0.0393,0.992,0.937,0.113,0.0492,106.637,3JxLzqk5HisNeh5I03Mx22,109565,4
0.216,0.0575,7,-25.96,0,0.0501,0.994,0.951,0.109,0.151,206.686,2XPxkVgxyj4QVaW78kS5vb,118500,4
0.335,0.0798,7,-24.556,1,0.0393,0.978,0.94,0.107,0.084,82.78,1spPkmhaejcIpnjmP6nxq3,148500,5
0.259,0.0347,8,-35.626,1,0.0518,0.995,0.964,0.113,0.229,95.397,7d5LYgI4nXAQD0UdxMr8iE,203418,5
0.46,0.0272,9,-30.699,1,0.0401,0.994,0.903,0.0989,0.34,103.954,0npBzVrDKbhg6khGMBuFzQ,178586,4
0.42,0.032,6,-23.019,0,0.0386,0.977,0.886,0.0881,0.169,91.463,5UvdAChDs1Rr0GYEkUMZma,181080,4
0.367,0.0396,8,-24.821,1,0.0537,0.989,0.937,0.0889,0.0505,70.716,4vdzY5DNQGGb3pby9pprKD,141862,5
0.296,0.0204,1,-29.147,1,0.0479,0.988,0.905,0.106,0.0925,119.932,1lrgqrIxD3tDYVv6n3i1aL,219566,3
0.429,0.0423,9,-21.491,0,0.046,0.985,0.952,0.113,0.233,85.457,6dG6b98wdolLoHdFaAusxR,113759,4
0.343,0.0498,7,-26.702,1,0.0452,0.995,0.961,0.11,0.566,171.432,36wwYDM1vuWHuocV3Nq9hf,143995,3
0.359,0.00661,10,-29.967,0,0.0366,0.988,0.944,0.103,0.113,143.856,2hvJks7wVAgPubs2ngNOwQ,184013,3
0.477,0.0343,3,-27.277,1,0.0406,0.99,0.887,0.109,0.134,71.631,4b4DLYtksvYepzKqdgSkAz,132319,4
0.405,0.0413,2,-30.36,1,0.0465,0.994,0.951,0.0911,0.417,136.131,7wvLqTxF6Nm4k579lboPC8,180031,4
0.419,0.043,5,-29.477,1,0.0372,0.99,0.954,0.105,0.375,181.943,5DezuV0RFcMcgA11UGdGBR,136648,4
0.487,0.00855,0,-28.18,1,0.0441,0.991,0.959,0.109,0.171,126.671,3v9b94v3ja4RL480ZrJ6bI,140799,4
0.354,0.0297,10,-28.069,1,0.0632,0.995,0.947,0.11,0.275,79.894,1gB9Hvz050IuA28oxXtydl,113285,4
0.326,0.0675,7,-25.438,1,0.0494,0.985,0.955,0.133,0.362,164.752,7odH627CfIdqmlV0M7HeWb,126517,4
0.509,0.0316,8,-30.631,1,0.0464,0.991,0.939,0.112,0.348,119.069,0TID2XzKx1DFybP338IxkU,131596,4
0.334,0.0203,7,-32.364,0,0.0325,0.993,0.919,0.0917,0.351,88.396,0yccHAlypw9zM9Pf33lLjd,140250,4
0.451,0.023,0,-29.372,0,0.0364,0.973,0.915,0.104,0.226,132.813,18oB9NlhCMSzlte5KAj5tl,96625,4
0.258,0.00467,3,-36.399,1,0.0404,0.995,0.939,0.102,0.285,72.024,3N79AZhe7FiBgF7leqGhHt,162178,4
0.569,0.0167,5,-26.273,0,0.0363,0.986,0.951,0.146,0.193,74.988,5oLtQcVkF0Ilww3U3P8McC,145076,3
0.527,0.00824,6,-31.547,1,0.0582,0.995,0.95,0.103,0.403,75.814,6S1sG03j36YgxCtuZjgfI5,112152,3
0.269,0.0927,5,-28.326,1,0.0473,0.992,0.95,0.125,0.0699,75.056,3rFTaMYqYLue1TrmauOGye,152690,1
0.386,0.0172,0,-29.001,1,0.0414,0.994,0.927,0.0903,0.26,80.053,08YpIbdhqosOuZl9cddBHF,144115,4
0.271,0.0452,7,-28.549,1,0.0362,0.984,0.934,0.104,0.272,149.538,0OQWq6Sgbn0L59KfhVYxBT,160140,4
0.362,0.107,9,-22.77,0,0.0443,0.994,0.972,0.107,0.363,87.942,7guzWL6scF2bIRud4Mfk9Y,115915,3
0.493,0.0372,1,-25.785,1,0.0459,0.995,0.925,0.122,0.348,62.039,5Wp5IP3REfgDJnxKeUOfb3,146679,3
0.31,0.0619,0,-26.16,1,0.0495,0.993,0.933,0.108,0.146,70.979,1UY1Fr1IExkpYxxxxUWFug,156677,5
0.431,0.00807,4,-29.783,0,0.0459,0.995,0.932,0.112,0.334,77.745,2UscVwaSo0fbaX5QxVgqH8,122126,4
0.411,0.0797,0,-24.35,1,0.0504,0.994,0.911,0.0992,0.199,143.268,0HUbTiZUqqQWmA4GKwJWOv,131254,3
0.245,0.0226,2,-30.806,1,0.0385,0.985,0.941,0.104,0.153,85.92,5Xg2TWsPN5JK4k0FcgOwYJ,147125,4
0.382,0.0737,3,-26.048,1,0.0366,0.993,0.919,0.0965,0.294,94.112,5LIsR2QFLqxot9tX9huYwi,106014,4
0.569,0.0123,10,-28.276,1,0.0455,0.994,0.966,0.105,0.426,74.247,0bda1IFiwlTA3qgmTGzMZg,147500,4
