key,duration_ms,tempo,mode,instrumentalness,id,cluster
11,169979,130.016,1,0.0283,2V9aEWXPvRmprVTZmTYf1J,4
5,176080,99.044,0,0.000902,2ERqWwFLCzEGV1YPtKfxB6,2
11,144500,160.124,0,0.305,0QSjznhRo9urUmGuJ8SAAN,0
3,205601,159.92,0,0.384,4K5F02hRfBL8m1s0QXs6bO,2
9,217056,91.737,0,0.00278,3DxkonlRas1WjpWUuNmf7Z,0
0,188693,98.232,1,0.000172,1PNz8GPDAkQdFU19Ienmnr,5
1,255957,78.268,0,2.83e-06,0ebZQ0Oz7FToua8ydU92CW,2
1,153570,100.044,1,5.61e-06,5RQqckPXO7WHwKN3I2tYla,5
11,204033,123.048,0,7.52e-05,627yvru8268y11clOwn3f4,0
11,182400,99.958,1,0.00221,2vnNYl3UDY9Grubs0VAK5m,4
1,216631,111.307,1,0.000885,3JEJwjqLkg2Jbau5922CAb,5
0,150320,157.05,1,0.0,3Z2ASDuTah7auTOSVmDMo5,1
2,209609,140.039,1,8.96e-06,6jAdi1dYM3CqKaPnaGu03H,5
1,163458,98.768,1,1.09e-06,7JJlZwKiYSPG4udG1GvX9t,5
7,190561,116.737,1,0.0,7k9ZpXwNUtVP6RlYbYw8Bd,4
8,168147,109.216,0,0.0179,5eOw7snbGZJyFW4tH6qzn7,0
6,218587,124.979,1,0.0294,4h5x3XHLVYFJaItKuO2rhy,4
6,226667,125.913,0,7.85e-05,45V6vfnJyC6Pmi1H4jFPZU,2
6,182500,96.365,0,0.0,1sSirMADazMg5vdkpdQgy0,2
4,159245,80.019,0,0.0,14DK4oWkwJVvzWZxWAGgrd,2
5,230758,108.122,0,0.0,0atUrqW5RpvfSlHCYBl4Qz,2
0,181080,145.044,0,0.00314,2GAhgAjOhEmItWLfgisyOn,2
4,187275,115.485,0,0.00263,2TDovGBTIpZ6zXKeyhsFzz,2
8,164470,118.943,1,7.17e-06,5Yhj7ln3iSqZziEwYNbv6Y,4
0,213626,91.054,1,9.1e-06,33RTe6MAxEno83JSdpObQr,5
5,205170,79.131,0,0.0,6y39UI6gdUexBGprn6pQo6,2
10,150638,125.176,0,0.0,0VGEXZO5nkh701P96U8Rer,0
1,149455,181.978,0,1.27e-05,0lWAqsgtEKicXjrDQwwYhH,2
11,214353,120.006,0,0.0,5ToBvPG8kVJ70jXGvealFs,0
1,159426,104.065,1,0.522,3rmqNsOiGqqvFNTmGlzl4R,5
11,205385,103.949,1,0.000153,6kmXHLDDK7RQXTjHooTCzH,4
6,186122,98.024,0,0.0167,19N5psNQn5XtpM8ATXRWQ7,2
10,227436,98.898,0,0.0,3e4QIt4wVVqsCqMqKxOrZd,0
8,189000,105.008,0,0.0,0RGGAP5gpvToJyUZbiEcXO,0
11,190140,75.478,0,8.6e-05,4TS6GJz8xn4suZRv3yHUnf,0
6,196064,107.038,0,0.0117,2M9AnJN0YIrkWtKXaUj56Q,2
4,146840,171.88,0,1.52e-05,3dGJPLnc2YlXVvcgwW47Mn,2
4,287099,79.73,0,0.000138,37oNzLFCyw2On6e39bN2sp,2
10,185084,88.255,1,1.63e-06,4yl5K1GQx8a5L5n5xzgCX5,4
7,197428,75.592,1,0.0,3X7aFBB2ja4QT2XEuxKCIA,4
11,203027,104.417,0,0.0,6MtFM9kbhhuN04rwDxPvn4,0
0,154645,96.876,1,0.000885,55B4vsTxKHCjDhx7Qx96iB,5
8,134876,85.034,1,0.0,4OqgkBBSULrKnIeQQAxU9i,4
2,127803,154.043,1,0.0,3LpbHOkTRZ0ls06L0xKdpH,1
6,199924,97.254,1,0.0,4VY32hdU4byJ6cpEBAXRul,4
6,186433,123.733,0,0.0,7KTyBUl3f402RdK4Af7RDB,2
5,233974,109.983,0,6.83e-05,4hvWEdTLJxrZsDDjUEcHvy,2
8,149288,104.679,1,0.0,3QGkF5RRFR9RWTJciGTMf2,4
5,141886,92.008,0,0.00502,657jlDn3QlxiuR0pFcyjPB,2
3,214397,193.884,0,0.0114,2sbshpiL1KReNfPHsW4b6k,1
7,130000,89.839,0,2.01e-05,0qGv5vwsNs6qEq8gDtfZ5y,0
5,149305,90.182,0,2.8e-06,3g3TnWFkqfkMaQHSPrQNsM,2
4,175072,180.22,0,0.0,3YZmW6AUHsbN7KhOTd944i,2
10,174588,87.623,0,0.0,6uxNcrFJL76jjkufNmI0xc,0
6,156771,98.02,1,2.1e-06,6la2yQPbuFKD6I1vEaS2bz,4
4,195883,93.453,0,1.5e-05,71npaVc8R0tKEF9avvZe7o,2
9,195266,137.766,0,0.0,2UqMwz0vqVDdkLHZrzSLOp,0
9,184613,116.992,0,1.18e-06,5IgjP7X4th6nMNDh4akUHb,0
1,188907,113.847,0,2.03e-05,2Fyjjpg03fn7n5cj0Qm380,2
5,270498,107.084,1,0.000693,610faOY46uYOBi3KXazpSj,4
0,182227,100.012,0,0.0,0B3hRuQLvogv6InPAtI31H,2
7,205789,89.475,0,0.00631,7L2Nh4EsaETigImpQKvSoc,0
1,195135,199.874,1,1.86e-05,1XhaUSmhANVIRtDvs7p2UP,1
7,195940,200.07,0,7.62e-06,2dG1cXdbEPKEOyUq96R9xz,1
2,180954,87.934,0,1.76e-05,6TSO4hwz9WGrEUY7ABGVim,2
1,164280,74.868,1,0.0,0ZiEInpnUrUD0T3WIFMIW9,5
4,218320,94.14,0,0.0,6w93UfN5MeXXQTrVIf5V6x,2
1,219306,102.99,1,1.94e-06,0NTMtAO2BV4tnGvw9EgBVq,5
1,232067,168.946,1,5.8e-05,4k6Uh1HXdhtusDW5y8Gbvy,1
9,184516,159.94,1,5.48e-05,3xKsf9qdS1CyvXSMEid6g8,1
1,326933,160.111,1,0.00662,0WtDGnWL2KrMCk0mI1Gpwz,1
11,260170,139.614,0,0.0,22I3h5AOENlH4CqXJsEbFR,0
11,198293,96.991,0,0.0,3pXF1nA74528Edde4of9CC,0
5,242096,148.088,1,0.0,02VBYrHfVwfEWXk5DXyf0T,1
9,99213,117.067,1,0.00389,5fEB6ZmVkg63GZg9qO86jh,4
6,173104,172.041,1,8.32e-06,3EaJDYHA0KnX88JvDhL9oa,1
8,234093,123.061,1,0.000503,3GZD6HmiNUhxXYf8Gch723,4
11,226987,90.035,1,0.0382,60ynsPSSKe6O3sfwRnIBRf,4
11,160191,83.97,0,0.0,6tDDoYIxWvMLTdKpjFkc1B,0
6,102813,113.451,0,0.000175,1eUGmzzvahJjOSWgDHuRlv,2
1,279204,121.002,0,8.1e-06,3YJJjQPAbDT7mGpX3WtQ9A,2
4,278180,74.038,0,5.2e-05,7zFXmv6vqI4qOt4yGf3jYZ,2
6,222374,97.022,0,0.0,14SaZBTjxlorHJQxXh01Hu,2
1,260640,92.928,0,0.0,6XHVuErjQ4XNm6nDPVCxVX,2
5,191600,110.898,0,0.0,4pAl7FkDMNBsjykPXo91B3,2
8,158421,92.009,1,9.37e-05,0oufSLnKQDoBFX5mgkDCgR,4
7,173907,106.534,0,0.0,2aJnyNu4PQxQ2lyj5boiMG,0
6,194613,160.108,1,0.0,43PuMrRfbyyuz4QpZ3oAwN,1
5,148640,120.032,1,0.000855,6qL5UWxRSQYml9O99ozoLv,4
0,200747,129.83,1,0.00153,7DfFc7a6Rwfi3YQMRbDMau,5
1,252747,102.679,0,3.8e-06,6oEVnWKgPqIEPc53OYDNqG,2
9,178328,97.012,1,0.0952,0f8eRy9A0n6zXpKSHSCAEp,4
1,219080,80.126,0,0.000162,152lZdxL1OR0ZMW6KquMif,2
5,218000,136.01,0,0.000756,4PEGwWH4tL6H7dGl4uVSPg,2
11,143227,115.918,0,0.0,2xyx0o4xNOLLjBSbOOdcbA,0
0,275080,135.002,1,0.0,0q75NwOoFiARAVp4EXU4Bs,5
0,176960,94.148,0,0.0,1IIKrJVP1C9N7iPtG6eOsK,2
8,204317,137.419,0,0.0,3ncmoWTwJgx63LwMTyBCXf,0
8,201788,146.163,1,0.0,6ZRuF2n1CQxyxxAAWsKJOy,1
6,276960,125.99,0,0.0,2pg2TiYo9Rb8KeB5JjP7jS,2
5,238320,78.521,1,0.0,0PJIbOdMs3bd5AT8liULMQ,4
0,249444,140.051,0,0.0,6jGAh1bFnXt1Muj9zeHveZ,2
8,272187,73.313,0,0.0,6gU9OKjOE7ghfEd55oRO57,0
8,223630,132.798,1,5.69e-05,5PvVkf1Yuq3XyMqqjPiKPd,4
5,295920,96.888,1,6.25e-05,5VA4Ispp52EA1sOqzMz3Av,4
9,301893,121.726,0,8.64e-05,51rPRW8NjxZoWPPjnRGzHw,0
9,240342,192.099,1,0.000103,4at3d5QWnlibMVN75ECDrp,1
7,186587,100.026,1,0.0,4CMrdHWqic0usIZfTrKoI3,4
6,247579,125.15,1,0.000145,2mzM4Y0Rnx2BDZqRnhQ5Q6,4
11,213993,79.882,0,0.0,6CTWathupIiDs7U4InHnDA,0
6,207413,103.081,0,0.0,23CKxEwKWsLs6LD5poGOLM,2
2,235477,84.957,1,2.57e-06,6cEguiQecbXrFlsnMi2ysr,5
10,166998,88.044,0,2.56e-05,3nXrCAE44KlevAkQB2XWcN,0
9,247080,143.929,0,0.0,5VlTQnZO89Ioku8ssdbqJk,0
2,263014,72.989,1,3.26e-05,6Hgh47WXVKtXN5zGOu0hjI,5
10,260776,119.772,0,7.06e-05,6qBFSepqLCuh5tehehc1bd,0
2,238867,179.869,0,0.0,0SgbP5ZZOsUiHlE8EfeHma,2
9,246773,68.58,1,1.45e-06,4AtZRwSR8BOTTQg5ihSggt,4
8,217347,93.135,1,7.92e-05,4iuNZTcvT9diFySSzVsnVS,4
1,254493,94.895,0,1.3e-06,2wBCrtJS3E3TimRZ5MElTI,2
6,183219,157.871,1,0.0,6WHZvtFnceMMv08gUCHR0y,1
10,169014,137.66,1,0.002,2IlT65thKQQw248mhk2PjQ,4
5,127807,116.161,0,0.0,5JycxhApZmzbA4xSwvqh6k,2
6,209476,110.095,0,0.0,2vXgyN14LX2zl7JEASw242,2
7,160173,95.386,1,2.16e-06,0Aa3g9EQoPNt6PiKjaUeb7,4
4,209400,75.205,0,0.0,4OBZT9EnhYIV17t4pGw7ig,2
11,193840,137.875,0,0.0,7vxLj7MREliG5i5vSnqSVr,0
8,212867,135.781,0,1.1e-06,63wx9vdskaXbYxyDx4oJCZ,0
11,193147,179.063,0,4.07e-05,25cUhiAod71TIQSNicOaW3,0
0,255402,129.885,1,0.537,5EKjnrnyrw688C3yoMfbwK,5
4,180267,129.99,0,0.0148,1rKdNSA119ByMxI9chV5J6,2
8,181482,84.717,0,0.00166,3Sb3Md9qVCRwu470IZ4XIp,0
8,184768,88.009,1,1.8e-06,0YMe6PHRbeDcN7KJdCG0bW,4
9,201547,97.04,0,0.0,0DmkBOGgEWMbUJlL6VwwF2,0
4,99840,46.75,1,0.000364,37xUx7Bb8geiSpFwUK1x1Y,5
3,116129,77.873,0,0.000418,0vA6Nhloi5UX2jmqX5Tvk9,2
9,114001,92.001,0,0.0415,6fdzX7Qy7LN5uaJ0ukH6p5,0
3,206947,114.472,0,0.156,4Tzw9IdZbVyzmpWrvsGaNX,2
9,55049,107.722,0,0.0,4OPcKAVpIquCyW94TEaD3A,0
4,163413,120.003,0,0.00014,30hwT0deSgqiaBMxijn35R,2
2,203182,87.798,1,8.54e-05,2xGGpmywtvPY3h7JkcwP1E,5
1,223573,110.03,1,3.51e-05,10hUWpN7YFbK64zWuXxqGT,5
0,241667,159.957,0,5.63e-06,6osru1Fx1n50mRD8QWI9m1,2
0,226258,118.861,1,0.00992,0E1GJFHAHBQLNyh7VZqDoZ,5
5,165187,94.701,0,0.567,7BUnSvQPU5m830Et7fLAZt,7
0,187723,110.418,0,0.111,1ztPf79mbGpktO7TjB7tWW,2
11,183354,138.654,0,0.0244,7rPWZTM7nnaySX8a6Pmeg7,0
7,171677,80.022,1,4.01e-06,403tC8spWXnKcdXdbFnayL,4
11,141538,76.979,0,0.00106,0BMNgV6BjAvWU3zueMBaRu,0
0,241877,111.994,1,0.0156,5WPYImh8k1kFyooMlSHUrq,5
7,231533,97.992,1,5.75e-05,1yGzzCuLd5vH5gSb1Ii6jU,4
6,153713,142.023,0,0.0084,3RBtnsOmltWgeRge3lQDjG,0
11,158421,75.447,1,0.0,2K81yLG5kx2uKqT4PZmTXp,4
11,216760,118.128,0,2.16e-05,3xqtvSfofDvSMVwwSbuvKi,0
7,189000,159.49,0,0.000283,3Kfh2IIk7nehym6iv2Ru8P,0
8,292825,87.503,1,0.0388,4N9CjZCmixsudkya5a7MtW,4
1,162462,129.877,1,0.0166,3fyoU0LaGw1yqxK2bbWcOJ,5
6,124736,95.908,0,0.337,3IQ6PPDCEJBRFiqUCWeyI0,2
1,220782,142.007,1,0.0975,5mlirWXPq6KoroAUgy6Wdq,5
1,99455,135.309,1,0.00235,4xiQIdWJI5uT6772AxDe9g,5
4,222655,124.056,0,0.000327,2RBt0qVLDmXc5kpDluo3Ge,2
7,213167,79.648,1,9.01e-05,4oBGba0gIMq5AKc6tTywwX,4
4,216179,90.094,0,0.97,1o6heh4aefLv3GJYjtfLa6,7
0,188000,120.024,1,0.0482,6XkG4MmrybBwPUm2d4wD0c,5
1,152590,103.995,1,2.5e-06,7zEeY9dw8wpTrxn4Ll26bu,5
1,160488,123.009,0,3.75e-06,4ATldz2t0zMGWtFK3uqDL4,2
7,158000,87.948,1,0.000182,5sr3Cp0w8kIefyKKU3YnnV,4
0,130909,131.945,0,4.19e-05,5wT0AQeYT09WqR7r0eYZWs,2
9,310456,147.939,0,0.167,4jooqGSJoluFI6TttmEhLq,0
2,236207,87.054,1,0.0569,0SOqMJNpQyB2QkSaZqUQzV,5
1,253375,89.992,1,3.8e-06,6oNlhbPtDLVMcSKzloa3WO,5
1,102014,153.499,1,0.00378,5NmLXvwNgcvE6DhJMxyIV6,1
8,169688,141.021,1,0.114,3qF500J2gDAYbxhXAAPO0X,4
6,183600,100.009,1,0.0,5EQxUpN2n5MUXtqIGbUOzk,4
10,129882,85.018,0,0.0,78ndblGlkOiMHUrrWPgBoL,0
10,184615,130.029,0,0.0641,1AJ71ibFDiinsF2kj4KqRg,0
1,142352,96.101,1,0.13,31DhZKH7E1T41TAnK0qyC5,5
11,120000,194.914,1,0.946,3Sk51FK0sTdiRQN477u5oq,1
7,142667,106.954,1,0.269,3ceTUPvI4JAuSwFWfeB7Ym,4
10,168000,159.999,0,0.506,3zMZ4ymzVVzRCFpcKpBM6M,0
0,169580,75.988,0,0.0143,6jn1TPD9mS9HGPXRIad6ck,2
6,220893,131.847,0,0.0207,1uf4itZeNCVYDHExNH9Ov3,2
7,233853,151.307,0,0.000149,3mslSmibP6M7u9RQEOZ2Zh,0
11,170937,70.063,0,1.3e-06,4cGpNrOWFOonEF9yt9Z1Xi,0
1,186531,136.973,0,0.000731,3rPn6mXyAwe1VKDp6Odz0K,2
5,218080,98.019,0,0.000415,3tr8E4dFE9VIuWbIiwiePE,2
1,209463,79.967,0,0.0174,4GEL1AJUwD6BYlDxod9E4H,2
2,145759,191.006,1,0.0,7MJMR1MtGCk0RFZlkeKhGI,1
6,235979,99.406,1,0.0,7yOEBtOgzkgN52pfM7SOnm,4
1,157808,72.999,0,0.0,1kWY5tzwAwSDa3oOLv6KyN,2
4,265680,169.002,0,0.35,4IVtwWBNj9NEBNR7tkXDqb,2
6,204225,76.916,1,0.0491,0mPU13KnWqvIgrfeNkXKLx,4
2,142439,70.012,1,2.18e-05,1jKaIiSWLMo5et7jK7C3XI,5
6,222857,112.021,1,0.0919,2E25yFTkFXLwtWPMqftlbZ,4
4,169413,112.029,0,0.0258,3cyTJ6e9s2JLuOgL3nY8Fb,2
5,159564,157.953,1,0.0102,34OImRuWIDWmXazkQsUY2y,1
0,75294,102.009,1,0.545,2YmvgEuz7O8YpjclnGYDYn,5
5,161143,104.945,1,0.000215,2IqisFTp3FOh9w7BN4d2dF,4
8,228000,90.003,0,0.000293,3FmHd3XrPO1zIkPq5QvPj5,0
9,174331,124.947,1,0.0413,5cbmKj0MMYHB7Z6VusQpWn,4
1,155116,97.071,1,7.39e-06,5WUKybZ2qvtWjZOKbK8JwF,5
0,205544,135.975,1,0.499,5CZhpmlLKUYZdq7pX5cVHS,5
5,196056,141.507,0,0.0,1vNWrV9seAb6MaE0kOUWnI,2
1,159218,130.367,0,0.0167,61dlOsLjABToOe5RzZ5Dqf,2
11,234144,113.267,0,0.000188,10JP2PrHstD8gQHeui3teP,0
1,202453,176.188,1,0.0,6u0JBv5NxVGRrFtJqFLpa7,1
1,221893,81.725,0,7.43e-05,70RUzztH81zpAMm9jbMLDi,2
1,174000,80.036,0,0.0,2AvdB48FWJJMKzKeWgPt1R,2
1,173053,104.023,1,0.0,5md3aeM1WaEjDec9gH21yW,5
9,179238,85.711,0,0.00116,0UpZJ1hUK4q1yzjQzXI32B,0
0,264803,84.997,1,0.0,5Zq85MoLZHIKdJVS3xSqkb,5
5,180354,79.976,0,0.00522,6yAnK8YECaJVnFRydwcG5s,2
2,167115,78.221,0,0.0791,3OJ1TK767oRsv44iHeiCV9,2
10,240000,134.929,1,0.0,2iNDlXTLL11WAZn69AQBmg,4
8,284893,94.984,1,0.000593,3WCVRAaJUfXg6Cxf4FhfvQ,4
1,226155,163.872,1,0.0,1P5jyUv4YzTUWTorHAQjgf,1
1,151579,94.332,1,0.0,2mqVR4y490UrJAtWEEW1UW,5
3,210380,79.028,0,0.000338,697PUOx3HS3gRbe5nCRux3,2
6,229052,119.558,0,0.000103,0IomPr5dBXw2sIkZKvZSSp,2
4,189867,179.821,0,0.0137,37I315BrXHT71iGieo1mvl,2
2,122080,125.885,0,0.0,3BkFCgzpIyNf5YeXjKsqZH,2
0,208133,120.084,1,0.000102,3MPh6fCxLilH9ZJ1sTLBlN,5
3,168109,86.804,0,0.000243,0hopOaAzbOL1JjVz0NVsg2,2
7,143760,89.055,1,0.000584,0iUtGIaO5gGI10zPD5qkh4,4
5,201836,72.452,0,0.0571,7uJdcCDuGFWBUWEkAeukb6,2
5,169917,71.987,0,0.378,5RPbT8pJDjf4LCERWd2Qgd,2
5,232340,94.008,0,0.000748,4F9djVRlkypOycFnPbvFDX,2
4,250600,131.923,0,0.000222,11iSQ6pus3eE5bzyU8491F,2
9,205229,138.038,0,0.00349,6IGHR5Ei4cFvcxwg22PAKB,0
1,237037,81.014,1,0.86,0gvHiQLsM6Uj7M39Hpfcec,3
11,171608,85.057,0,0.000197,6oYDza5APcRR4c8w1WEAml,0
9,275826,134.007,0,0.0037,4aZtYr0cAYmSJgtQUurlXS,0
1,90836,86.105,1,1.67e-05,10wts7gW6XFI4k1BrDKsAc,5
0,139631,84.499,1,0.00016,43VYKBAP5U88u4dkCxvTqV,5
4,176923,75.99,1,0.0,6tEHDchyWDsI7vRlcNTWVY,5
8,240048,119.797,1,6.27e-06,0HMKx5SWL0TZHBBCGegbYk,4
1,171429,69.567,1,0.0,4Wb8NdNKT7kjeHIs8IMRUK,5
8,125782,84.942,1,0.00169,0BWW2pFvM7tLmRGdDSvz6p,4
1,312342,89.052,1,0.00796,5F6RAwXNcvQ8Y42YzP4ppU,5
6,235515,85.589,0,0.122,56ReCzcMty0YgfutYrQsDO,2
6,224113,117.024,1,8.12e-05,6B8RVZjAy6IJtIiLFihCal,4
3,166780,118.053,0,0.000121,0moOYkWq8za1xk0abOjReo,2
5,165132,131.055,1,0.00172,6ntO3pnXicVNsAhW67BW0S,1
6,248929,168.439,1,0.0,1KEXxYtfNyK08g2Pc4gcSh,1
1,206396,69.905,1,2.25e-05,7ht3l8ueUXW2SmD4o2lOV1,5
9,224420,75.071,0,0.0,6uI4xbZ7ASvRO9oEVZfZPF,0
2,229993,77.912,0,0.00229,2cDpmXyh3PE57jrnmmvzno,2
7,243085,72.059,0,0.000992,4a125pvXw0CxxpN7yHDgUY,0
5,239815,119.035,0,8.87e-05,0mGuqhdpKtKv6KajTmCLFI,2
4,153291,87.299,0,0.836,5QrhTxjhRFYqYjQeT0tqEa,7
6,241691,148.081,0,0.000106,0BC0b1t148YdN82r0baRvi,0
2,161274,111.942,1,0.0,0Ntl87gyxtztbpfK8hfqQr,5
1,175522,134.13,0,0.0,6D1FytV3a4tYR6O8Q2w83z,2
0,211820,112.837,1,0.0326,7eq5eMVUs1lJGqPNfbnGBg,5
8,183590,58.068,1,0.0,1X2Ec2pLTtapRlpECgnGdN,4
7,212669,122.782,0,0.0,6vykq1FmiHr7e5CPyPyHX4,0
8,194366,199.882,1,6.09e-05,57x83GI7482qiFSDooS02L,1
11,162007,141.33,0,3.71e-05,0e0JshRej2NwT7jahEmv52,0
9,168000,74.717,1,0.0,6ghBp3GVUIorWj6fMQSie6,4
4,238646,77.217,0,0.000378,2ZHnM7EAkOBRfqJ5saa4Iy,2
11,196080,100.51,0,0.107,5ohNRWPjvFFH5BfmP0iJ9f,0
10,158366,55.828,0,5.74e-05,7Gbit25MiuKzmybIw1bDBr,0
8,208000,124.047,0,0.0,7aXpFdZ8WIvpSmvu1AW5X7,0
2,206101,78.349,1,0.0,5Pm7c0omSn7WEezUtIqnK4,5
4,212156,137.786,0,0.0,6wprPmHMxfXtb2BwywwdXE,2
7,230841,135.038,0,0.000169,3Gz3Tl8TicQbsR0OGvmc6C,0
0,273787,73.013,0,0.234,0J119Oas2ox6JTTHUGZxHN,2
0,190547,180.852,0,0.000621,7wnj1zRcZVlPNJ58shwl7h,2
10,295747,84.669,0,0.00237,07vCZWjQXstwOCWLG6HYdg,0
2,208411,139.079,0,0.0,0Pnb9c3hqio8fJ4v7FlQoi,2
3,238966,173.116,0,0.000355,4c16iHPk6g5XQavzEfDpld,2
9,198000,66.819,1,4.16e-06,5tsPiNGuiztScsTjhqEubO,4
11,175697,164.109,1,0.0,2K84mzkSHwBPbChmrf3zNZ,1
7,167813,100.913,1,0.0,0dOuhQQVPnCBkvmCr5PeVH,4
10,205356,159.945,0,2.99e-05,2ocs2nQNMIbsqnnjn3UXFi,0
0,205479,145.775,1,0.0227,7dAtplicSnwRymddH1qmpC,5
11,181817,95.94,1,0.00168,6DzraB0QNT0e3ZjcAMTf3t,4
5,210507,78.457,0,0.000132,1fAgrabzFmIZLe9sOiVaC2,2
7,208000,120.219,0,0.00299,6lRVYHkmpifUVyEKIkgAub,0
0,220680,78.946,1,0.134,5vsi5OWrEj1J3MFzKD5GTJ,5
0,206868,87.872,0,0.0,70Jf2erjhNmTSjgw1b0qrY,2
1,197260,146.049,0,0.00129,4bxr2sOVZSLjIN7tQx53ir,2
0,335310,173.866,1,0.0581,47s5hKfwGXliAAB8wKMiNo,1
0,255800,139.955,1,0.252,1SsUx7lHTfuiSSB1KfRMdE,5
8,256202,117.702,0,4.15e-06,5Nv3jw733bI3B5tL1v05nM,0
11,164164,99.884,0,0.0172,2o9aMaRxK62Nw8KdONNoZU,0
3,186003,139.989,0,0.0,3IT44O4KU7gFFrnLYbLsUG,2
8,219787,82.954,1,3.29e-06,7ydDdvP0VpVLvaK8iG63HH,4
9,204706,135.86,0,0.00366,6T3Ebo7EOh8cUOyE4OhFpp,0
0,243293,175.944,1,0.0121,0cfaNTDBtXDavehtJ554z4,1
1,172000,89.642,0,0.108,5dBbcUqd5nh5kPKzMotgjr,2
3,218536,124.01,0,0.000901,0MPUFzx6mhOD8CSDLMISna,2
5,181823,63.981,1,0.0,4BMhlUG6LpQhcpvRuvfQRM,4
1,264827,92.011,1,0.0368,6aQ7nlAEOhhRnsHi6eY0zT,5
8,197082,88.0,0,1.15e-05,0loJyuSFr6vVPBQSmLLrrQ,0
4,216333,140.233,1,0.0,0wdaPticLmmqJdhgLDJ9zI,1
8,229053,122.609,0,0.0,4XhrowM5IKGCRrY2HzYBH3,0
11,280880,96.512,0,8.47e-05,5AIA8TpGhuilLpHbA6c1bq,0
7,222760,167.223,1,0.0,4o1E2c0ye1RlIJJqOM0dqP,1
9,225333,79.305,1,9.56e-05,3X3XuCPTC95ARm9SguWsIa,4
7,221969,147.741,1,0.0,6ALoVRxwV5KxaSWyejnmvi,1
4,251640,168.211,0,0.0,6nTcn8CybBcx0t7IaXEJ6O,2
0,382333,87.373,1,0.486,7hzgk557YLr0722EFkmp9Z,5
6,271493,122.024,0,0.00146,1Ktsil4bC4hYRWlqMG4qK3,2
8,283093,127.925,0,0.0,0VdSyCb1n7F5G0XkePzAlf,0
6,317992,161.975,0,0.00121,6ZrEsTv8IYRg0U0hUoo2j1,0
0,272333,137.977,0,1.25e-06,0aqVhoenCvorCVcEZEfiLS,2
4,173206,95.005,0,0.0,1KFHD2MK0wQADYddeed7Qf,2
6,237627,124.55,0,0.000291,5bAEFsQjo0DEJalVwFVmsW,2
7,335867,138.239,1,0.0,1c5933EOm7iYCsbVLHNxq7,4
1,239733,94.013,1,1.06e-05,1blZP5x1XQSqQFpTy12rFh,5
5,252697,94.881,0,0.0,6eCeCP4MhQGPNAKPi6YD9p,2
5,238693,141.329,1,0.00737,2QptbtUWMta6rpuoXeO0ap,1
3,192220,81.743,1,0.000194,2CyzCewZZ1ilsGDClxWuA0,5
8,382640,122.089,1,1.16e-05,5KNAsnZJ0g3hNvIJFvkHzI,4
2,296067,85.946,1,1.52e-05,59RsOKnsQT3UKLFtCgYUve,5
3,250400,128.63,0,0.0,4dIlsObD9oacRCF9hJloyA,2
1,256000,80.036,1,0.0,2yBk4a2LyBM5vRAMe5eIiG,5
2,201267,94.937,1,0.000578,6zteCNciM9nCkDUa86oH3R,5
9,232273,159.961,1,0.000372,12S0avZgcxEa4lJXC37tzX,1
4,309800,130.048,1,2.52e-05,5G9j51Sxq2YjpNxeRkpcnJ,5
5,221493,71.978,0,0.0132,1IDqjd1izHqfglec625jgJ,2
2,281560,82.891,1,0.0,4fw9tzAk23Os1aeHVfvPeE,5
5,329464,92.736,1,0.0,3v5YKvxegZyG6TJwK1loMA,4
1,373627,126.168,1,0.0,5hIljtQ1fRvDRc1aHdhwWK,5
8,302440,75.008,1,0.0,7wb7R141Fp1oRitCNhKsyu,4
11,277986,79.846,0,0.305,7iAkNtFdZ07C7a7gFVDbRz,0
6,355800,82.047,1,0.000288,3OWjkfq3mlexSVFAGamhhr,4
1,133211,104.121,0,0.0,7jVxoi0YzIfmaZ4X0o0Jp9,2
9,305897,139.658,0,0.000743,09oWpz1zSRScuPYFFbGAmq,0
6,219147,168.144,0,1.91e-05,1Ol7rmDYnjXadnWaEvY9em,0
11,191937,82.911,1,0.0,47v4uUtj5AukJmCbMq4Kry,4
10,271807,165.014,1,3.68e-05,44Gmc28OqMon8yhJfo3Nze,1
1,227757,141.036,0,0.118,01foHKHazVkkbW9hcAY2X4,2
9,218040,96.118,1,0.00127,38N8M1Zr80OELCoPelAUBP,4
1,221664,115.007,1,0.0,4fjFcapaQFLdUghyyjXkN1,5
6,215659,126.984,1,0.0,5LHzOlQkBViBZSjFh2qv6p,4
7,192010,103.031,1,0.0,6QSDAKIZetBwAyfrjVhuSo,4
6,250507,194.384,0,0.0783,5MzQInSkVMQhfrSGIPE2JT,1
7,206707,129.646,1,0.00421,0KIDpvQMzAAmwtsnSwBUN2,4
1,235789,113.729,1,0.00432,1I00qI4bQZyKSQ5G5AnKcv,5
2,221424,116.032,1,0.0566,3fh4rztBQBt8H2G0h3uaBg,5
11,170263,90.054,1,0.00654,09xccZVuNwd9vP7abwZkyu,4
5,202901,115.02,0,0.179,5xb5LmpDzZqvthEfwX7uwU,2
5,222080,163.945,0,0.0486,1SNJRCOuSinxdGq7e4gB7K,2
10,134167,80.111,0,0.000349,6WWBltBaOkJ7qpcNVO4jeV,0
9,199796,92.013,0,0.0755,4KpqdNIQw7S6DlZz8RjBzO,0
4,184787,101.957,0,0.0,0D15z5l7YWqwyJ8wkO2oaA,2
4,189668,171.981,1,4.27e-05,77ZDTOO3zlZxGfNzTNWNyx,1
