danceability,tempo,energy,valence,mode,id,cluster
0.73,105.976,0.445,0.075,0,1VSngtLdJhrlfHkLxTyOXK,13
0.516,150.067,0.635,0.704,1,0QFGZqqB1KDpOtyL3vXMXo,10
0.456,139.076,0.937,0.426,0,6Ehy2SxoGNmLoJQxGUr9fq,3
0.564,148.158,0.946,0.956,1,6xG16hC00oaRLRIY28PnGr,10
0.674,96.966,0.689,0.969,1,0N3Gc2K38RkddGTWbFy2lD,12
0.544,168.0,0.748,0.753,1,4WTcpYfuTzxlWjffzeUjah,10
0.409,166.02,0.969,0.5,0,63JU4kHsgytIKkSM4tedme,11
0.683,105.26,0.611,0.598,1,19nEbLE6eLXatpuMw3rdtM,12
0.468,94.855,0.675,0.479,1,2YrFwJC9jDaI0BoxtKRI9K,6
0.571,99.902,0.775,0.515,1,4WYVA9t70fpESE1mychdZL,6
0.653,149.9,0.616,0.908,0,1bDS3ktQSucD150gp86iFU,4
0.265,136.075,0.79,0.248,1,03gx5xXMcfEK7ZnOHsjvJL,8
0.444,95.258,0.729,0.388,0,0vAGNjNpJhjZTxvtcGeAib,1
0.666,127.905,0.724,0.261,1,5hmAx18RDdlqvN1ikcPCC1,0
0.433,148.965,0.88,0.39,1,1a1Mk18Fh0eba27uRe9fh4,8
0.497,127.503,0.718,0.712,0,2DaEFCMaprAH4vZmzQYaxc,11
0.394,145.082,0.833,0.362,1,55meRTYBw8S5q7KF3DkjL7,8
0.626,135.987,0.493,0.15,1,67LEdY2HlgEWNnrdaPyYpK,0
0.752,98.039,0.676,0.709,0,2565zrwkcli0D88IVw2rCg,4
0.792,125.094,0.723,0.925,1,3M9TxdnduVdqxf3D7kTcX5,12
0.503,133.983,0.932,0.294,1,03COlVqn5cuG51u2txqzGt,8
0.613,100.039,0.479,0.507,1,6Swa2wkTqv5AzmeptAdn4d,5
0.651,120.02,0.949,0.7,1,4MDDOpA7BwGDjYclTmCTVw,12
0.387,84.744,0.759,0.381,0,2SGkIE5YRgm8znklaCArE4,1
0.635,119.994,0.849,0.708,1,35PUhhwZL4HhmuqgOeFcfg,12
0.258,59.021,0.814,0.311,1,3KNa3a7r6bw3SGI27Syuxn,6
0.703,95.045,0.461,0.436,1,2KoQiXDyIz2pnd33oukKEw,5
0.557,151.989,0.89,0.412,0,19ug3juWuv5wxSNZzTnFZ5,11
0.574,133.002,0.849,0.277,1,5kXJylHJ1Ov1Su94vbzxfQ,0
0.576,126.985,0.799,0.794,1,2QYmaiPbbXxXMBrvWj34m0,12
0.602,127.983,0.571,0.719,0,0UqNIatgH3yQrJwqajOM2G,4
0.649,121.71,0.683,0.803,1,4LbzdtRMTssvtEiGaf1lnS,12
0.638,109.051,0.683,0.615,0,0gjUYiqimLvi6QxJ0Od2Dg,4
0.685,103.963,0.788,0.704,0,22M7aCQ5lhKlkQ3Yabj0Va,4
0.551,158.03,0.96,0.791,0,2f0uekb8fxtGo8eRGFVM2B,11
0.843,89.069,0.223,0.446,0,2vwqyWdxdZjQUUXHIWfqYD,13
0.262,171.132,0.708,0.199,1,5SvYRapjngsO2dYfBC9ZXV,8
0.344,87.959,0.458,0.0647,1,29f4cPjqBi9n5lS8XQlKa3,14
0.561,94.024,0.699,0.359,0,1WF8P42fDZKPdsbG6eb6cl,1
0.587,81.973,0.722,0.294,1,1jyN2jROkI3dR6UbnkDPrp,6
0.633,92.973,0.778,0.606,1,6alaXw9ipZ6ajVjXpQ3kDy,12
0.671,164.943,0.683,0.809,1,5QUhSXDrrX7euR87oeQevM,10
0.74,72.993,0.429,0.504,1,4ludCkJK1UF7PbxsbQMHDg,5
0.547,142.102,0.507,0.673,1,7yELjeC1XSdso8N8EBrVib,10
0.516,79.563,0.798,0.568,1,37jwU53srb7CnhdoUPjTEY,6
0.534,110.048,0.756,0.57,1,5lfBJMEglgfzK2cTMrHuSy,6
0.723,121.24,0.608,0.638,0,1fy10qCN9rlsfRKRJxxfrA,4
0.578,154.994,0.94,0.728,1,0jvNCLA1OcJzhBzNyFzyhr,10
0.713,115.014,0.814,0.495,0,6FisNYBVI8wlCcTSjcF2xs,13
0.591,132.953,0.742,0.675,1,7oeLY4eOWi6weLBqTWH0Rc,12
0.613,135.046,0.817,0.71,0,2fZ2u0nLos8nBjS4n3IDKl,11
0.506,149.952,0.754,0.56,1,4ns5zRv5YXKZTfiGx3qEE0,10
0.465,145.491,0.872,0.816,1,1xjNRDT0TRfJdWkkKK5xDA,10
0.418,101.901,0.375,0.287,1,3cIdjOzrKdso72bHfEIayE,5
0.674,115.054,0.84,0.962,1,7tzYZF0cVEwSVdzDFlg1RP,12
0.61,149.368,0.66,0.977,1,3YA98Jkasip4SS2vpOT3Iv,10
0.578,99.026,0.827,0.388,1,5FV4pXdYZzG9CYcHDLkGHl,6
0.531,178.165,0.84,0.573,1,7uHLE0CpfsRl6Cil3965jn,10
0.271,142.681,0.611,0.287,0,0AeKE6Cz7EPw9Eld1tJ6fz,3
0.659,106.009,0.651,0.406,1,6vR6PqBvhUFM0lFJtfJm79,0
0.388,130.91,0.638,0.143,1,0aQpkTdFY2WYJSbdyGlHHO,8
0.543,97.519,0.631,0.603,0,68iwvl6HFqLn4BIjdmdwON,1
0.479,169.982,0.907,0.507,0,4x4Wf1lCavlpuZQ7yyAswq,11
0.658,140.022,0.769,0.651,1,0YqAFGltGRELm4l5fvEv9y,10
0.595,82.005,0.392,0.198,1,5ZsJidhpJJ4qFhmp5h5oyk,5
0.492,176.915,0.617,0.637,1,5XTDvPvCDO9lxrwkEE9aUF,10
0.628,98.004,0.589,0.341,1,5lAflCrqbAfo0nMflKGb0N,5
0.652,77.378,0.629,0.891,1,4yFararsjQ0deuaZVH8CGb,12
0.448,123.762,0.61,0.214,0,507bYMYfbm6sUS9iEAaeSd,3
0.437,73.722,0.935,0.593,0,6bo13cPb5M0B6LhQEl0A3E,1
0.413,129.975,0.684,0.33,1,19dNZyDyw00aKgr6S0Os6e,8
0.467,82.915,0.644,0.0654,1,58AwxWLaRHn2lTqqH9dLkU,6
0.258,180.583,0.539,0.344,1,6LleMnUceskUsmszoOlODl,8
0.19,79.012,0.265,0.101,1,4UzVcXufOhGUwF56HT7b8M,14
0.467,91.057,0.667,0.399,1,1yvArCvZLTHiawRdWKSAWj,6
0.389,117.055,0.665,0.199,1,7lGKEWMXVWWTt3X71Bv44I,6
0.476,129.084,0.736,0.251,1,40LQiUUUKXVGyNs09lHVjW,0
0.322,85.794,0.28,0.175,0,1Cj2vqUwlJVG27gJrun92y,9
0.435,99.406,0.38,0.226,1,4YwXnWv3lnSFxpW9bO18hJ,5
0.664,103.985,0.828,0.82,1,6GqqGv8frU7kqzXkm2rewI,12
0.433,149.864,0.778,0.217,0,3HE50TVRquwXe9yv2HFoNL,3
0.643,144.171,0.344,0.547,1,3QmesrvdbPjwf7i40nht1D,10
0.558,100.027,0.902,0.572,1,32BEasyNQgqXQJKoVa0fUw,6
0.448,77.093,0.826,0.19,0,1vNoA9F5ASnlBISFekDmg3,1
0.485,89.956,0.911,0.568,1,4QJLKU75Rg4558f4LbDBRi,6
0.447,113.225,0.539,0.419,1,2E5avcbynGtL6rVHQihEdR,6
0.41,138.852,0.539,0.141,1,0eKyHwckh9vQb8ncZ2DXCs,8
0.272,89.914,0.281,0.141,1,0AfIsqZ4gTUg9CwwW2jLeK,14
0.413,95.562,0.445,0.117,0,2nBWxgSZ79w9l6t2rUg6pl,9
0.73,100.021,0.585,0.721,1,0fxGA5lxrdYNYoE7yJxTNZ,12
0.276,172.326,0.658,0.16,1,7kxfWvj6u9oWQ5C36kMtGb,8
0.423,156.046,0.922,0.567,1,7mXmxXLAnsvXKt4Q37KoMI,10
0.241,159.974,0.534,0.277,1,7HjNOz8Y7H7uSySXuHNg1Y,8
0.54,130.952,0.773,0.381,1,0EbnUc05YEKhZRKgbrZWpq,0
0.477,184.866,0.426,0.789,1,6GrrkiCRO3HYdgRpO4eKEL,10
0.234,152.972,0.73,0.12,1,02oW7CYWjfiCs1rZs7GNes,8
0.346,126.444,0.35,0.315,1,18xmRkPWE0sGUzFyNNAAhN,2
0.533,124.97,0.747,0.277,0,7FLVnDMOZXKRFgRM3C4aUG,3
0.507,127.03,0.52,0.169,0,1SeMnyEb5dwCBLU3QUC0K2,3
0.299,138.089,0.47,0.226,1,3I0PsB3pr6PPyesjPIXjA9,2
0.311,177.592,0.76,0.189,1,3vIw7vxgUTPtppVwMfhcwo,8
0.384,159.939,0.871,0.321,1,0P0rnpupoEnxJojWHGtn0a,8
0.403,130.872,0.272,0.105,1,679zqcQuKakOGI93NPCqB8,2
0.285,103.653,0.297,0.156,0,4hTg9q0AnxtH4yZKeRcMin,9
0.487,81.53,0.667,0.469,1,4cZ6TAFCJEThyxwWZvBUQJ,6
0.428,125.83,0.599,0.134,1,6eEYGGFfFbtKHCgJM4uh9v,8
0.516,139.95,0.561,0.141,1,3ujzd7pcdAhILCnS3oGbaU,0
0.547,149.979,0.637,0.469,1,7tDwiOA86rkQWR1E1TPpgD,10
0.396,145.06,0.781,0.201,1,1rptK1oec3gjHpzzrxHyln,8
0.581,86.03,0.34,0.528,1,0xIIXygHdt17X6HtObqK7M,5
0.411,83.479,0.805,0.238,0,2FlbiceZnWgzPoUGCviLHT,1
0.442,131.957,0.746,0.332,1,27TPpj59ml6N7las1h696d,8
0.431,66.853,0.371,0.196,1,1fzw0qGcB6xs4IBXhdfAkj,14
0.48,149.957,0.5,0.41,1,2KPjz1SM7AWC9GxXHmRucG,8
0.64,93.022,0.493,0.579,0,5QLUdCEJ1oJkFPiPg7sEdd,1
0.468,91.958,0.839,0.378,1,3ktjSD56hFRXC3LjbHXAH1,6
0.304,142.213,0.376,0.0538,1,6do9iwoqKRIvEvRTsXlOoZ,2
0.319,136.378,0.873,0.0747,1,0GXmTWQBqvNZwpcfNeijlt,8
0.481,140.062,0.71,0.188,1,4VqkhvOP0FkcVrDxgJXtxM,8
0.583,110.023,0.889,0.301,1,4fFx9gzhfhSNu71e4tveEN,0
0.522,79.252,0.531,0.761,1,2SYvX2G6D5SD6BpijIOBpG,5
0.58,131.998,0.488,0.13,1,7iHpX7m9owsqawBy008yvF,0
0.604,124.982,0.839,0.214,0,5l3W66TDufGaj6lfSA5LRZ,13
0.559,72.015,0.44,0.483,1,2tUhCTpGeEfssyYTeu0chm,5
0.497,141.99,0.899,0.514,1,5glQ2KQjO3HZCh7TDyegvm,10
0.435,141.877,0.743,0.28,0,54sEj5GIx2EW78nRDyC58R,3
0.525,90.001,0.537,0.319,0,7Eg9qnJK7hI7LLoRsbvH2X,1
0.195,169.684,0.566,0.12,0,3hccRLElirZOGOTHfCbg9p,3
0.572,91.994,0.706,0.595,0,7jNf4cQOXGYqpsvm1iGsqP,1
0.426,159.702,0.399,0.212,1,5Q7pjvFqm4Pk0voGgutt5G,2
0.346,161.954,0.829,0.505,1,79qct0g1MbfPTXTHWqLCzF,8
0.592,124.928,0.674,0.499,1,0BWv3O0ouhfmc2aAPezRGu,0
0.498,93.018,0.713,0.235,1,4PDJDIdWxNN1AlnbrKkoPf,6
0.443,112.307,0.979,0.333,0,1F3VhVtaMqUqKhXdpA3itF,3
0.122,174.248,0.988,0.25,1,41QBT1Al5RQ9u9UIHOuXnj,8
0.679,112.951,0.89,0.849,1,1UOkwtqARzu9QW4IMQjeO0,12
0.587,102.012,0.898,0.473,0,7zLeOgBrdrCfMf47MCyLMC,1
0.37,185.791,0.855,0.65,0,6spaGIZEfeDYlgAupMI34k,11
0.326,178.181,0.866,0.172,0,0kYMwaQWABTkFff8AZjmYI,3
0.623,153.15,0.766,0.55,1,0atclF6Pp5MffEEi7CSFlE,10
0.633,134.13,0.788,0.412,0,794IGyga5qnhlzOUimLOMw,13
0.681,115.027,0.67,0.565,0,69yLIX3dwFMpoAqW1a98O2,4
0.775,112.009,0.688,0.805,0,5eR6OS3joTAHJToyzehKfu,4
0.607,99.983,0.658,0.567,0,2b0G006xcIUoqvRDDaCT8E,1
0.377,122.147,0.991,0.258,0,1xFzQ7lZeNZkaXeozVWb79,3
0.343,180.162,0.732,0.392,1,6Zz846CtUmQGP5z4F7sccA,8
0.468,119.017,0.902,0.451,1,7AVf3MdvwHM5CdOdquzu9c,6
0.481,102.829,0.765,0.465,1,1Yi8XPnCPoimWwqxwm3uz9,6
0.601,114.991,0.723,0.581,0,6BsZx9FarJrLddTNu2k6pU,4
0.556,160.068,0.93,0.608,1,4py8spIzvJETEC3srLB0q4,10
0.546,101.936,0.76,0.41,0,05HQ6KrftQ0kvnvM1qE5pt,1
0.595,131.995,0.861,0.892,0,5YTDnlr6qzl0XIGCqHP7sx,4
0.589,97.034,0.821,0.884,0,1LRCaubw4bOjUUl0xbrsO9,4
0.293,180.146,0.917,0.504,1,1e58Lv9zzEcX5t9PYFWhZO,8
0.294,148.186,0.675,0.37,1,3vUHrmHxjsngAXKvxRJ6nc,8
0.455,175.782,0.784,0.529,1,6MYZ8x04XIEdFNg3rKAD5v,10
0.613,93.042,0.86,0.638,1,4o48EHVTIDb3PS0EIQ5l7A,6
0.565,159.894,0.58,0.747,0,1AObGJHBNGq23MkG3ZDjbJ,11
0.455,80.804,0.914,0.627,1,2gGwnLDwSxsi0zbkwEKSI6,6
0.614,128.973,0.91,0.407,0,38g0al4YO0WctLwI4Z8394,13
0.429,165.073,0.899,0.487,0,2eXXH2jx97BkAeMIM6Se3S,11
0.49,120.037,0.794,0.478,1,0bxuV9VOE5iARolyiQyrxZ,6
0.494,96.996,0.805,0.571,1,25TuL0KAk45qspshkQNWJA,6
0.552,110.012,0.665,0.556,1,0nh29E71VEHJD8HxMyckVf,6
0.325,119.129,0.915,0.305,0,4Rk5WkMZySCyu3LinjKIMU,3
0.516,112.995,0.952,0.388,1,3JKFWrIPoTGasqvrAn3u3D,6
0.297,169.849,0.913,0.361,0,3TXyUyEa1BtBvxuxxh0bW8,3
0.354,140.084,0.764,0.443,0,5BEuayJZNsTDcjJEnUiLsN,3
0.408,95.774,0.715,0.461,1,6nSd7gG3KWFqG7Za17Jna2,6
0.388,160.121,0.808,0.253,1,6JrhNM8Z6XARzHjUKQSrWD,8
0.195,179.959,0.904,0.248,1,4v8tVonb61TttqhDH9KoTu,8
0.499,164.998,0.787,0.374,1,44uVPmfFf3tWyOtekieLci,8
0.402,83.238,0.923,0.237,1,4x6kvhekWvDC4MeYjg6xgR,6
0.673,130.991,0.954,0.852,1,55wQIiMwfcQxLYUQpSdGl6,12
0.547,160.128,0.922,0.844,1,6hZ11ThYoAHlLJsBK2U3jH,10
0.321,176.259,0.926,0.814,1,7Mhs6TsXacUO1wJP67r3yp,10
0.244,75.402,0.88,0.386,0,48DUNYVEDqSI2hrJtpRnmO,1
0.618,90.01,0.912,0.785,1,2cLWsAvGFe41Jz6oJWkRFg,12
0.49,109.023,0.767,0.54,0,6hc42LuTezXyDwquiPH2uf,1
0.529,112.986,0.744,0.615,1,7w3fpRHULr70wtGdPfMufh,6
0.6,163.963,0.816,0.885,0,4HateMT8YtbMll1LmQmMB7,11
0.512,119.97,0.863,0.56,0,6u8CUELC9atvWHvioAZeKI,1
0.474,155.01,0.865,0.609,1,2IqGnFjQy69Xr8eyphvdoq,10
0.435,79.999,0.95,0.439,0,6BvbBevaIuLHffC5Q09ueO,1
0.5,127.943,0.791,0.308,1,2Ow2S3k1Ggr2Ek76a7YoCe,0
0.527,164.943,0.887,0.699,1,5IYHlgFTDYMiXzvYtUxUAK,10
0.45,80.7,0.732,0.405,1,5KBbOzPYd1lnnWV122qKwY,6
0.515,93.579,0.764,0.342,1,6aZ4oJHt5zq9dM3Qb9o2Yq,6
0.403,163.991,0.892,0.185,1,1QlGmLx0IWNZq8Dm4N94xm,8
0.69,120.035,0.931,0.836,1,5L0VmR4Ny4PJpn9Gn0DB3w,12
0.386,153.075,0.971,0.179,1,4uQeaos1wK3UDNtlYasgys,8
0.603,139.928,0.842,0.296,0,7pFibnxpBbPhCtA3VthLAS,3
0.563,134.001,0.949,0.627,0,6eYr9mXnX7TSBSn6Y2Bazc,11
0.455,160.057,0.971,0.455,0,2VLQao16kkYBiqmoMzNmJA,11
0.462,140.98,0.89,0.187,0,2aksJcRQTO5VKqQh1tr3fO,3
0.499,100.063,0.841,0.109,1,2krrGxaYhLQwRu3QPkPnmB,6
0.592,99.963,0.49,0.186,1,051k1srOqbQ6bTaCGUdrmj,5
0.508,149.969,0.797,0.516,1,2nY09ZRwI5cXRBB2JkJid7,10
0.666,122.967,0.872,0.905,1,1BVW94mJBunuCOgqqmKDqk,12
0.505,138.023,0.928,0.513,0,0OnbiHsuKbbczmvr6p9dHv,11
0.287,89.849,0.939,0.337,1,5y7IIUePVxDXk0dkPv9Sf5,6
0.366,173.923,0.927,0.564,1,6wQeNdJeBm6QCQQNIkQhd8,10
0.553,132.089,0.902,0.572,0,7eaEaXAiGR3i3LUJUDRRXc,11
0.456,170.01,0.865,0.467,1,6zIMwJ0kW99r8QXWy3zYqK,8
0.514,104.921,0.87,0.364,0,6L4L6bQPHojlmwBZQLQZjc,1
0.493,138.032,0.711,0.313,1,04HJIfLxIrxYsIHneUuDre,8
0.502,145.95,0.942,0.601,0,6Q2juI8CUrk1SR5rtoCqwT,11
0.496,122.022,0.788,0.451,0,0J4mhjqMTQjtdDDp92lZl5,3
0.396,172.027,0.757,0.393,1,1VDCjvlEZMFL45Et4KJrEK,8
0.294,166.039,0.938,0.345,1,06fffo52aqA0mtecLvyE3I,8
0.432,107.974,0.932,0.243,0,6MykakiRHTZLF9zmCEtWBD,3
0.437,93.995,0.748,0.51,1,4sFfItk3bF8wrs1KmTJxU6,6
0.391,145.932,0.942,0.56,1,3hDri1KrQbgx8ah3HjysbC,8
0.518,150.024,0.748,0.664,0,6sxtXvoNeOnavXqlIceWch,11
0.28,129.129,0.875,0.462,0,640A5AgdKNmZfPUBDJyvDS,3
0.225,171.873,0.727,0.361,1,2YUTrl4xlX9jAlpxWEpOnU,8
0.524,114.004,0.785,0.657,1,0yVDMgFk4GzxDW7d1kuQBm,12
0.405,159.127,0.82,0.157,1,5W0pqbWqy3ek86f7CjHyR8,8
0.53,111.881,0.97,0.158,0,1ue6hDpQnActsuH661uCYR,3
0.575,105.071,0.904,0.769,0,5RKOybryugxajbMOTU9aIl,4
0.501,123.277,0.905,0.584,0,6nJPHXRpKYv2yqtalEjKy5,11
0.492,95.136,0.969,0.538,1,3K4HG9evC7dg3N0R9cYqk4,6
0.382,93.345,0.996,0.327,1,2gscB6kDOmrv1P6qs2KXE3,6
0.409,80.899,0.952,0.55,0,3IRovqSVYx3CNtDWRebsET,1
0.649,90.009,0.896,0.924,0,4ImIJRZNJhNQLLdUFSYJoS,4
0.519,93.466,0.961,0.344,0,24z528iI9kZu5LbkLainjI,1
0.443,71.841,0.781,0.372,1,1158ckiB5S4cpsdYHDB9IF,6
0.546,100.065,0.97,0.383,0,0INUE1K7cEiE8VH63Rv5RJ,1
0.218,166.078,0.93,0.367,1,6eYUbXmncekAKMYZcsSkyD,8
0.588,93.571,0.927,0.652,0,1PJRDeZSoZk7gtisdTYfLi,1
0.328,106.606,0.826,0.341,1,6264zKFgXM13JuRBX4MMyD,6
0.598,100.98,0.954,0.235,1,1UwwbPgKGOoSbqqHm9Xxzn,6
0.615,130.919,0.919,0.542,0,1cqWEQ6TRfYr3SBNh7Ni2w,11
0.37,175.077,0.858,0.464,0,3UygY7qW2cvG9Llkay6i1i,11
0.557,149.887,0.978,0.499,1,6O7pihLJgeqxUnG7u9oYL2,10
0.364,105.368,0.912,0.666,1,7mQwxVogsnpR3h6AJLQLlR,6
0.424,133.731,0.914,0.157,1,1aiHmIlCiiHUTqS1CYzuTM,8
0.413,116.68,0.873,0.48,1,0snQkGI5qnAmohLE7jTsTn,6
0.354,143.772,0.982,0.194,0,61mWefnWQOLf90gepjOCb3,3
0.644,106.031,0.939,0.861,0,28IEbk5a7twNTbUEvWslUb,4
0.492,184.981,0.896,0.534,0,1AEYT6VxrxXPMoQUxsY0E4,11
0.451,131.073,0.889,0.586,1,31RTFPrB7wmYBhlkM2ILXG,10
0.576,97.225,0.864,0.609,1,2gSVKxPDww9Eep5rdvtdem,6
0.291,134.724,0.974,0.348,0,6wqJeItl3Vc3az4ZicSQAB,3
0.468,104.102,0.769,0.17,1,2F6FfZ4w8z3eJpSxPotVO5,6
0.431,125.459,0.906,0.53,1,6DoXuH326aAYEN8CnlLmhP,6
0.623,120.119,0.93,0.287,1,18lR4BzEs7e3qzc0KVkTpU,0
0.573,97.57,0.929,0.284,1,1TEZWG1FdjzDdercCguTwj,6
0.283,92.049,0.891,0.226,1,1pr9TZGOXeJUggIal1Wq3R,6
0.609,95.957,0.935,0.498,1,2CGDxXXYbkPOyRXHzQbqkT,6
0.429,153.932,0.96,0.233,1,3FP8A246XpuafFofRhDlWG,8
0.626,133.212,0.792,0.433,1,3RgDvs9Jpvn3kUuaTek1R5,0
0.524,150.184,0.939,0.661,1,1Vej0qeQ3ioKwpI6FUbRv1,10
0.657,126.02,0.96,0.567,0,5bU4KX47KqtDKKaLM4QCzh,4
0.56,143.821,0.903,0.581,1,6aF5JtQSrh7wNrkDE9B0My,10
0.458,104.012,0.978,0.342,1,6holGuk1jKHTdWyWBOZi8l,6
0.559,90.911,0.931,0.644,1,5DooySfCD1xCJ49gQm9rx7,6
0.551,90.592,0.939,0.367,1,0f37VQs969vZUL4gVfHRV9,6
0.564,100.002,0.947,0.351,1,5NHTtXGCdO7ul16xr0q93w,6
0.229,156.623,0.994,0.115,1,4l3Vmsw0KO8HJqFtnbqaqu,8
0.428,104.84,0.979,0.292,1,35ZmCVnfYRdK1iLGCxNhMa,6
0.623,134.975,0.983,0.271,0,7vrLphPq4yjaX7jiDdd2Nc,3
0.31,128.682,0.94,0.454,1,76xddM2irVQCbuBoVbaElZ,8
0.428,93.244,0.781,0.709,0,5MYsvAONqcsIVOwu2HTQ3p,1
0.589,129.833,0.696,0.938,1,5267gVdYWrLoz6ClOhlqmE,12
0.443,157.872,0.973,0.458,0,6mjHiGwrRGE8LVCXVc5QDU,11
0.3,85.117,0.986,0.256,1,0Qrb3L8JgreLBW8g4qyan9,6
0.545,122.259,0.882,0.595,1,6PHn6aXuM2FkzonGWJxY28,12
0.598,119.126,0.955,0.402,1,1eRgyfyizDWISeS99kwLNC,0
0.376,192.153,0.988,0.507,1,24CeaRaJHiMKFAVZTCu8Y0,8
0.502,102.121,0.934,0.477,1,45R6DmpsaoqLujIn6qPTPH,6
0.349,142.956,0.931,0.843,1,6lqwRfIHYRiJ7M9xfLqcRx,10
0.49,196.143,0.938,0.437,1,5IvKtrcNWBkvyW2yXZ2Y40,8
0.319,79.554,0.852,0.297,1,5tJjQIhH6mH3PhG1DjW3gD,6
0.318,163.089,0.958,0.3,1,464HG7mt7NNKtKY0Hco8Y8,8
0.693,111.989,0.871,0.533,1,4qjvr0qMFUo26SxwC4VygS,12
0.439,96.106,0.894,0.591,0,7jClgHzR5JG69gar7rVMoX,1
0.43,138.807,0.868,0.164,1,40u9RFyKQfXwpPjFzK1bGO,8
0.584,140.304,0.976,0.535,1,3qCQNtggJw1gxoptMgDhyR,10
0.649,108.217,0.923,0.517,1,5u07rgQcg8F2xIZp90lm3p,6
0.516,174.756,0.945,0.101,1,3jmelhU4kuytaLPLeiAerH,8
0.585,160.079,0.931,0.818,1,201NunZ5rsvabQoX2PxMlS,10
0.556,99.935,0.812,0.181,1,2GV039LpIeFtgTKKIZPrf0,6
0.424,164.175,0.936,0.761,0,6adhpSbrhat9S0WEVjf4HP,11
0.566,121.966,0.909,0.275,1,5xqi4X6J5PHwndSJc7YLYH,0
0.542,97.316,0.948,0.458,1,4DSAxhyfL8uZYTbRNsSHMU,6
0.565,108.003,0.968,0.693,1,5DoTRJlzMaGAMHPTDrfvfW,12
0.429,121.651,0.978,0.43,1,2e3BZM6rOrUpF0SvvhV8WR,6
0.683,120.044,0.571,0.29,1,2ouFrmMwYik8nQX2n9SeZu,0
0.55,142.041,0.872,0.618,0,17KGTOb8fkxlyTnB5eFnsh,11
0.814,130.012,0.569,0.725,0,7EsbZDWgR5abkQJ9EYyeeK,4
0.759,150.772,0.582,0.484,0,1fURQrd4K4b43ULvwbP9oC,13
0.511,173.99,0.696,0.448,0,5B1xsEG0hVZZETedxzTXrY,11
0.612,80.025,0.602,0.0972,1,4MFLdAiHJv7zDOEbD2P2az,5
0.804,87.019,0.323,0.456,0,5jjZikDrEd0by1o7V3fO4y,1
0.483,92.94,0.851,0.202,0,1rJgKcK3ilp4xg7WxTs4RG,1
0.689,104.042,0.723,0.415,0,6fMZJZqhauwGrwobkPZVJ7,13
0.521,160.031,0.835,0.482,0,4gi2kndWShH9kDbb9kBfs6,11
0.859,134.937,0.405,0.646,0,6tPLIurCFf9MAGYvba94ub,4
0.197,175.703,0.808,0.196,0,3PspK6baTu8laBFO32ArQL,3
0.763,167.978,0.805,0.402,1,1aFP0G0GHQAAH9gfC95wT1,0
0.428,167.113,0.402,0.345,1,2eDBWo7MfkdezN1FKxxQRb,8
0.521,96.991,0.892,0.369,1,1g7j5AxiNKTGjryhFIlAsA,6
0.42,176.733,0.684,0.433,0,7Hr1qBcKx35cmkmEsG9CGj,11
0.808,132.02,0.802,0.564,0,3YwsjD1ckhneoesIqaHYZi,4
0.78,97.054,0.672,0.541,1,3imd2WJDPDoIOyqDmw3plc,12
0.483,125.938,0.643,0.219,0,6gi7qsHSH2JWZsTRHndxqm,3
0.539,76.503,0.832,0.287,0,5hQZDntIU1PbXhmH94kZoM,1
0.434,184.298,0.731,0.315,1,2JBk2XZLjS0N4x3mFHINM6,8
0.446,165.983,0.832,0.558,0,22ya9ZSp7FxhcgFLALm0eS,11
0.567,103.945,0.481,0.242,1,656neoAxvwrA9812K99kTO,5
0.822,97.506,0.464,0.773,1,3oknxh5JkdkyOV7UAE1zOh,12
0.428,149.955,0.907,0.244,0,10Q3ASy9okYt85040yV46c,3
0.644,94.971,0.349,0.246,0,4hR3hQKELrARHNZJ51D14s,1
0.526,156.554,0.668,0.429,0,0UgaULuxHpywl4Sgjk25g7,11
0.51,122.984,0.609,0.323,0,1ZpcR68PKaoz8DpQDRqFEE,13
0.633,134.13,0.788,0.412,0,4wD6EgZCok8Qb5Fs8jszYc,13
0.512,133.988,0.808,0.315,0,1hYXuCb1EMgwfl3QHUeTfM,3
0.745,99.975,0.6,0.921,1,5q7AR3TkyCxlgxAjBMu4yL,12
0.666,159.962,0.723,0.546,0,5YRcIZnrTmdXgZJwmT0LJS,11
0.718,90.026,0.458,0.282,0,72JlIpEVjdNwFtffVJP2kK,1
0.553,84.995,0.649,0.371,1,3h4NC7LmDnz05P5rv1DGRK,6
0.721,126.061,0.514,0.693,0,4BaYa88YtE0WBDVKfTeUTP,4
0.651,122.014,0.711,0.337,0,19bWcmH61AXuZqRjmLyBcZ,13
0.624,94.009,0.661,0.601,0,5b7gKOgD33l2iGFgoiVF1I,1
0.713,99.992,0.662,0.584,0,1xKqbhFvRsZsSJa68zwN8a,4
0.403,167.15,0.731,0.575,0,7o7WupJer78gUUoaHzVxTq,11
0.474,77.537,0.747,0.604,0,6RwiFA2a6b8xICdSi4wUqk,1
0.602,110.0,0.693,0.161,1,5Xg5bGbWHToIMSsqWxOsej,0
0.562,107.953,0.82,0.266,0,7bREivF1RTm0vOYB2wi7nE,13
0.628,120.01,0.909,0.164,0,0tP8FKhJsar5y4JcOH4Rjp,13
0.503,119.799,0.734,0.316,1,6eQARsls2o0rLd6ee12Z5c,0
0.51,155.971,0.789,0.13,1,6shny2UVkpaLc7jEKEoePa,8
0.563,124.171,0.8,0.211,1,3dKd0adfI8l6tKfoLsuaJ1,0
