speechiness,instrumentalness,acousticness,liveness,loudness,id,cluster
0.0394,0.941,0.989,0.121,-22.748,5xm1Ot6JDIp5r9SFM6XQrW,1
0.0424,0.928,0.994,0.115,-30.725,6axlKJ7OnW6zxM16Hxwbb0,1
0.0395,0.947,0.992,0.0967,-31.119,5hFkGfx038V0LhqI0Uff2J,1
0.0372,0.924,0.986,0.107,-29.086,6rvmhiAd5jtT5CzLIcnj4p,1
0.0546,0.945,0.994,0.0936,-38.899,6eir7TDacjXjFscPxDFHC4,1
0.0517,0.958,0.996,0.0895,-32.394,4uoJsS8jQmsHmdoORGzxh0,1
0.0354,0.927,0.99,0.0958,-26.873,597H3V2av5dnxNcIDa4Yrk,1
0.0371,0.927,0.977,0.175,-24.044,02VydYQOYaLGZX2MWoCCQ8,1
0.0526,0.946,0.991,0.097,-33.766,42cskWMuFydbI9f9um1sTj,1
0.0375,0.896,0.995,0.0869,-28.816,5Y223UTPJjOIDVS2vs73g0,1
0.0735,0.968,0.995,0.102,-24.684,5TRzmeTTbtVrsblB0HTZn7,1
0.0355,0.934,0.99,0.104,-28.563,63oFS9JTsvadCXUqwqA7p0,1
0.0388,0.912,0.991,0.117,-29.558,763DOeT2XIrzMjbC3LLF5i,1
0.0456,0.952,0.994,0.116,-27.154,70pC9IQb39VDNUm3Uio5kD,1
0.0393,0.955,0.991,0.11,-24.192,3x16lncPJzr2VDTtVrPpgj,1
0.0333,0.878,0.994,0.103,-30.963,10qZCmeusg6BbdHDTMADpr,1
0.0444,0.91,0.972,0.112,-26.32,63PdrrV4D4DtKpB4JEKMTJ,1
0.0312,0.891,0.989,0.105,-27.988,7zVpXNJWZTx9VFGsASdvDb,1
0.0393,0.937,0.994,0.106,-30.302,6tw5ZIanXzO4ufu4abt7Vn,1
0.0397,0.938,0.994,0.0969,-30.434,4EIbWNNAT3TqvzflNhGKyU,1
0.0406,0.892,0.995,0.103,-28.504,75XNNOrKVTwJ1lEGbE1a8q,1
0.0483,0.922,0.995,0.131,-26.344,0vebajCQqWh9EQ5wAYguqo,1
0.046,0.953,0.995,0.0887,-33.243,1g3qZv1GGqwMBrXzogTpTx,1
0.0377,0.949,0.99,0.116,-24.746,502QNU8kHHhL4rA9ft0Jcl,1
0.0294,0.922,0.989,0.0992,-33.732,5Ooy87HjMYRxy5qiRNsilk,1
0.0458,0.964,0.996,0.106,-27.475,7F6hlMdM7OrUw8C1W4pjAC,1
0.0525,0.939,0.992,0.135,-40.436,3iTgM3cDPpZCQ4GL1pP0Ss,1
0.0346,0.884,0.967,0.108,-32.438,2QvgJkZmnXdozvMMgfohJp,1
0.0438,0.92,0.995,0.0869,-29.906,4dHsrfybYMwR47LWYjLxR5,1
0.0307,0.879,0.973,0.107,-27.631,0tL0JB08d5De5zBko245Y8,1
0.038,0.941,0.992,0.103,-23.787,3hy3BLtI2pYAGZOjNvg8Hy,1
0.0419,0.932,0.992,0.103,-30.732,244BGt6n916G7NdoOUKSsX,1
0.0433,0.944,0.991,0.0896,-31.319,48Jivh6jAj87eK6lj3FtUo,1
0.0368,0.916,0.973,0.106,-26.123,5opvuJQY6nSCwA0Wj42yC9,1
0.0496,0.964,0.993,0.0994,-24.252,6yFNVbbhoPzPmGCYZWlFcw,1
0.0384,0.925,0.993,0.0971,-24.643,5Nx2GkAaDfh18aZ99OyctW,1
0.0671,0.94,0.996,0.107,-26.619,4EQRrRdoQ8vC4ULe8Kygpw,1
0.0832,0.969,0.996,0.184,-26.245,5DWI8rBs9a5fyeR35poYYm,1
0.036,0.924,0.994,0.134,-26.438,3XQE7ZJGVZTcPcZMZslJk5,1
0.039,0.937,0.988,0.109,-26.281,7ex04ig5hEOizRLHLGlLO7,1
0.0436,0.937,0.995,0.0651,-27.431,0BZLKyvqypWnn5kfysaNPt,1
0.0398,0.947,0.993,0.0946,-28.101,5TQcYO4moNRTTrtM5Frj30,1
0.0461,0.899,0.992,0.0963,-30.229,1FxrWXRLIi0aUDlTQNLQZY,1
0.069,0.964,0.992,0.113,-30.179,23yqVbpiJoMHTs0RX4aPE7,1
0.056,0.954,0.983,0.109,-28.106,2PPYHVE2EqwC8GASDE5Qzi,1
0.0335,0.918,0.983,0.112,-20.651,2WCeRZDVyagKARVqAxr7QW,1
0.0341,0.899,0.975,0.109,-28.74,1fFH5FN5xZx2WT2dBXm4qx,1
0.0588,0.944,0.993,0.101,-26.372,3W6h25jvS5vCfUoGuZFx9c,1
0.042,0.929,0.991,0.0996,-26.729,2HwCcCi8Up9NECNBRt0yTV,1
0.0769,0.97,0.995,0.119,-25.339,2m7XqU0gRlcPasjZCKvp6f,1
0.044,0.857,0.995,0.136,-28.598,7oWtvkBURDJnmTZr40IE6k,1
0.0467,0.949,0.996,0.111,-28.841,6hzlEcgzqLW9UbLsUZMTVP,1
0.0489,0.907,0.903,0.111,-32.824,2p5THyuNwpJ9c7ex3TN383,1
0.0365,0.928,0.944,0.106,-23.394,6WRGJsfwcYjyOtzgpyizPV,1
0.0462,0.936,0.992,0.0864,-31.943,4W4kAu3nU0Zp8WH7owpjbn,1
0.0415,0.9,0.986,0.119,-30.443,4RfSDsnP15kSfeu4FxItmX,1
0.0347,0.898,0.991,0.107,-23.416,0wNiKz7dVespHZP02RCDlE,1
0.0545,0.945,0.995,0.103,-25.976,08DMzELdDyuk2DDd26C28y,1
0.0388,0.896,0.994,0.095,-32.494,38IQW5WbKIQwSDsMQPMLSk,1
0.047,0.893,0.995,0.104,-27.15,5UOhiSuywxh22VLsnTieUW,1
0.0457,0.953,0.964,0.112,-28.548,0ECmXrwUI8YqLnKKom8jq1,1
0.036,0.936,0.99,0.116,-17.398,6lstaOC6qWvXPcXPgWXfc0,1
0.0607,0.955,0.99,0.12,-23.493,1j7pycxTWD6vyiKJout75p,1
0.102,0.939,0.996,0.107,-25.463,3zMNVUKjygcVJQZMBff6Hc,1
0.0451,0.96,0.983,0.109,-22.43,50Ihxe8oJ8cQ1tDYoehuTc,1
0.0463,0.955,0.993,0.121,-26.845,600m7rqCDlRD80E9MQtVZB,1
0.0418,0.943,0.995,0.0892,-27.409,4xqtdONrwig5n3JGVBz1nv,1
0.0474,0.945,0.992,0.0991,-31.99,2oD7qIB9vDBnE3uBmEh91C,1
0.0403,0.935,0.992,0.116,-25.838,6stVkYBRCRAL6Eqomde583,1
0.0393,0.937,0.992,0.113,-25.302,3JxLzqk5HisNeh5I03Mx22,1
0.0501,0.951,0.994,0.109,-25.96,2XPxkVgxyj4QVaW78kS5vb,1
0.0393,0.94,0.978,0.107,-24.556,1spPkmhaejcIpnjmP6nxq3,1
0.0518,0.964,0.995,0.113,-35.626,7d5LYgI4nXAQD0UdxMr8iE,1
0.0401,0.903,0.994,0.0989,-30.699,0npBzVrDKbhg6khGMBuFzQ,1
0.0386,0.886,0.977,0.0881,-23.019,5UvdAChDs1Rr0GYEkUMZma,1
0.0537,0.937,0.989,0.0889,-24.821,4vdzY5DNQGGb3pby9pprKD,1
0.0479,0.905,0.988,0.106,-29.147,1lrgqrIxD3tDYVv6n3i1aL,1
0.046,0.952,0.985,0.113,-21.491,6dG6b98wdolLoHdFaAusxR,1
0.0452,0.961,0.995,0.11,-26.702,36wwYDM1vuWHuocV3Nq9hf,1
0.0366,0.944,0.988,0.103,-29.967,2hvJks7wVAgPubs2ngNOwQ,1
0.0406,0.887,0.99,0.109,-27.277,4b4DLYtksvYepzKqdgSkAz,1
0.0465,0.951,0.994,0.0911,-30.36,7wvLqTxF6Nm4k579lboPC8,1
0.0372,0.954,0.99,0.105,-29.477,5DezuV0RFcMcgA11UGdGBR,1
0.0441,0.959,0.991,0.109,-28.18,3v9b94v3ja4RL480ZrJ6bI,1
0.0632,0.947,0.995,0.11,-28.069,1gB9Hvz050IuA28oxXtydl,1
0.0494,0.955,0.985,0.133,-25.438,7odH627CfIdqmlV0M7HeWb,1
0.0464,0.939,0.991,0.112,-30.631,0TID2XzKx1DFybP338IxkU,1
0.0325,0.919,0.993,0.0917,-32.364,0yccHAlypw9zM9Pf33lLjd,1
0.0364,0.915,0.973,0.104,-29.372,18oB9NlhCMSzlte5KAj5tl,1
0.0404,0.939,0.995,0.102,-36.399,3N79AZhe7FiBgF7leqGhHt,1
0.0363,0.951,0.986,0.146,-26.273,5oLtQcVkF0Ilww3U3P8McC,1
0.0582,0.95,0.995,0.103,-31.547,6S1sG03j36YgxCtuZjgfI5,1
0.0473,0.95,0.992,0.125,-28.326,3rFTaMYqYLue1TrmauOGye,1
0.0414,0.927,0.994,0.0903,-29.001,08YpIbdhqosOuZl9cddBHF,1
0.0362,0.934,0.984,0.104,-28.549,0OQWq6Sgbn0L59KfhVYxBT,1
0.0443,0.972,0.994,0.107,-22.77,7guzWL6scF2bIRud4Mfk9Y,1
0.0459,0.925,0.995,0.122,-25.785,5Wp5IP3REfgDJnxKeUOfb3,1
0.0495,0.933,0.993,0.108,-26.16,1UY1Fr1IExkpYxxxxUWFug,1
0.0459,0.932,0.995,0.112,-29.783,2UscVwaSo0fbaX5QxVgqH8,1
0.0504,0.911,0.994,0.0992,-24.35,0HUbTiZUqqQWmA4GKwJWOv,1
0.0385,0.941,0.985,0.104,-30.806,5Xg2TWsPN5JK4k0FcgOwYJ,1
0.0366,0.919,0.993,0.0965,-26.048,5LIsR2QFLqxot9tX9huYwi,1
0.0455,0.966,0.994,0.105,-28.276,0bda1IFiwlTA3qgmTGzMZg,1
0.0354,0.924,0.983,0.103,-26.076,4EZtXiZ3PdrGxTQ43WLhub,1
0.0389,0.839,0.982,0.11,-23.706,2AE6p5RRHnLxAllP1zdXPt,1
0.0523,0.959,0.993,0.106,-21.813,4PLaetqDYcJK1e6VFb361C,1
0.0494,0.95,0.992,0.0831,-26.273,6JQYaWXutl3Dqul7H5Zif0,1
0.0434,0.846,0.978,0.0884,-28.788,7dMT5XlXtLoFkUBzJapLUr,1
0.0625,0.964,0.995,0.106,-22.371,0uFGCfcqs595Q0ptklBeUt,1
0.0421,0.965,0.992,0.0898,-23.034,0ATCSA5YcOdy8jRY3FRJSe,1
0.0364,0.944,0.954,0.116,-21.934,0UcW9Fjb0oopOfdDxo7KKj,1
0.0405,0.759,0.99,0.146,-29.187,5KikhbdQUWeO0CsloJVCPK,1
0.0377,0.905,0.991,0.131,-26.185,0R4HTYUjrBvDwxilINNwYZ,1
0.0432,0.9,0.972,0.099,-26.643,7w2uDecC0itAWOKd186QLY,1
0.0456,0.9,0.995,0.117,-27.173,1IL5OjrJVpTQs94qr8SWVj,1
0.0537,0.947,0.992,0.1,-30.574,4Xt9TNdtaUx6ITgptTbshv,1
0.049,0.916,0.995,0.11,-27.919,7jOC9bmHMZ5m4S1ZDAYgzn,1
0.0445,0.95,0.987,0.0878,-32.709,0KaDIuxC0tek01gCKrUNY8,1
0.0435,0.922,0.995,0.0983,-25.326,5fOv8ynuVRniCFLQ48grdI,1
0.0396,0.937,0.991,0.107,-25.977,0zFzeFBStkbUw8yLAsfX8z,1
0.042,0.839,0.981,0.0978,-23.369,0B5emsAmwLIx51EPR5W90G,1
0.0469,0.942,0.993,0.106,-28.194,78qaTDD6WW9NnnaFJfP6wa,1
0.0409,0.953,0.992,0.096,-27.916,6v4iwIJSO643u80acw9sSI,1
0.0606,0.896,0.984,0.11,-27.958,3y3GMygxjeZ8VQDfEoyKh7,1
0.0542,0.931,0.996,0.103,-27.235,0NQrHEQ4wPot63kIRzjASq,1
0.0354,0.956,0.992,0.105,-28.261,2StQJ41DNRKRHNfGbKexPM,1
0.0384,0.855,0.993,0.104,-27.536,1wpifGgn2zC6OPEI6okI67,1
0.0385,0.921,0.981,0.123,-28.993,5xy2cj5d2WOTjPkkHuVH84,1
0.0404,0.902,0.992,0.107,-28.095,79v9cKSakZbCRZI0r0QrV7,1
0.0436,0.893,0.99,0.111,-24.669,1MoboyfmxM1P6tgpEnnfud,1
0.0354,0.902,0.989,0.106,-26.718,4CNWL6JFAflLeoDjojqbKN,1
0.0459,0.95,0.996,0.0709,-27.33,00PnFrg2QQzPqkeuxGxcz9,1
0.0376,0.887,0.974,0.109,-23.259,29wXeahxSJmYAQcQHQS71o,1
0.0563,0.972,0.995,0.107,-30.047,43gzo5RNf3HP1OLoJQsmQG,1
0.039,0.924,0.988,0.109,-22.522,5t9WS1mp1WGOqz6lJut8za,1
0.0506,0.894,0.995,0.0974,-25.908,6eNCYZyPFmSn4KgAJYDwdw,1
0.0349,0.874,0.988,0.107,-29.351,63gb8AihdONhOalTRVfo3o,1
0.0374,0.944,0.992,0.0847,-26.242,6OlFD2bYRtoQexcfexfdvr,1
0.0409,0.87,0.99,0.0951,-29.871,6V3EqKAHRMDKUYYPtD0lVQ,1
0.0392,0.951,0.98,0.11,-27.538,5BMOKxB68b72YxWVnbq6Zf,1
0.0485,0.933,0.991,0.183,-28.638,48aOlsvnC4e8cdMsrw59Qd,1
0.0386,0.975,0.994,0.106,-26.634,0c3pAQGKjwHKo9ilC8i8c5,1
0.0384,0.947,0.995,0.211,-37.043,3oymu4B8YqysHtkQV3oRZ7,1
0.0686,0.896,0.963,0.125,-25.462,0fqveSCZR2TqGAtEid72Ua,1
0.0362,0.881,0.993,0.135,-28.171,6zB7Vvymi8vYeSqH9z9HhV,1
0.0451,0.903,0.991,0.117,-26.423,0ad4PNbIzDJwVzCCjKhvAA,1
0.0395,0.95,0.989,0.104,-21.905,49a2PByrGqVmdCktGMZwgc,1
0.0404,0.918,0.994,0.106,-27.501,1ETktQHotqA5mRLE3ABnin,1
0.0397,0.936,0.973,0.112,-28.337,0sCPbmOcdRcTWVDjHh22id,1
0.0521,0.966,0.994,0.109,-25.652,2xU7HfHYdDO8T4TVRJwvHJ,1
0.0416,0.936,0.989,0.107,-25.805,0XCTZX036IzhP1ea8CrDK3,1
0.0432,0.931,0.985,0.108,-26.598,0OyfmSpjOUz6k0swecwQEw,1
0.0493,0.938,0.992,0.124,-30.496,2MUBJrvs9yanwhD9HZnXUB,1
0.036,0.948,0.995,0.114,-28.116,45tnZArwDyo4hM7Zjguqb9,1
0.0447,0.973,0.995,0.0862,-23.769,5akwB4g9TXC5B586LAew37,1
0.0429,0.897,0.986,0.105,-27.828,0I9HIOTtaXrX968btEa3DA,1
0.0421,0.932,0.992,0.0955,-27.7,0Nxz7Bf7EZgGVzaH4McTd2,1
0.0481,0.942,0.99,0.102,-29.23,1sINJB2tVaHV5r3iKCACHv,1
0.0454,0.901,0.988,0.119,-28.986,23E7NEU613xv62Z0m1vz5b,1
0.0668,0.97,0.993,0.0894,-27.679,0yBjtQdUb2T281UIF5hUMU,1
0.0321,0.921,0.951,0.111,-23.153,25h6NHq2mLaiupkc0XDuBa,1
0.0408,0.935,0.989,0.1,-31.346,5vz0Vls8TbtlI58CHQrIpb,1
0.0554,0.928,0.985,0.107,-23.944,1XA8P59ZUJRDRqB30BOuNV,1
0.0407,0.974,0.992,0.119,-30.076,5YB0FJ63K0g5ZXw0BN4HXF,1
0.0411,0.935,0.995,0.115,-21.895,7Jrx30VldPaujIaP3c2SJn,1
0.039,0.94,0.98,0.1,-29.436,6Byh2m5om63yZL35VrP0CF,1
0.0515,0.93,0.993,0.104,-31.704,7uN2L2nq8gfUBOUfHtSkQX,1
0.0598,0.906,0.993,0.089,-27.419,4ngpD9qM5EinF3KKKoyZDB,1
0.0652,0.946,0.983,0.124,-26.126,3VHGpDGB6roBImYAY5fjcS,1
0.0357,0.942,0.992,0.0908,-28.44,4XhZgQHy6yNEB5M3NhZXAG,1
0.0416,0.889,0.982,0.102,-26.44,445KHitEvap0tspDZ3C78V,1
0.0329,0.974,0.969,0.113,-25.826,7e9rtvEfKg3QkMkZrZtTnW,1
0.0372,0.952,0.987,0.0794,-32.145,0DXsxu0TJ8TtrOklnsL6nj,1
0.0345,0.939,0.96,0.109,-23.244,0t0X7v3Qcq7wMviNjWaWDO,1
0.0471,0.963,0.996,0.101,-24.311,54MnM9dYvVaV9jAZLcZu7P,1
0.0352,0.918,0.995,0.132,-27.981,7tJDHTlzyUK1nsbSD2rf6f,1
0.0363,0.933,0.98,0.106,-21.804,2PLSyXt3DrKNzjdHwH4hkM,1
0.0385,0.927,0.992,0.0829,-26.028,025aQi6Ffw676y8m4zLPk7,1
0.0506,0.897,0.994,0.0926,-28.242,5EcZL9ug4iU6C7Dqqfixgt,1
0.0422,0.893,0.991,0.148,-28.147,18S2PRuactalb1hwBxfwGl,1
0.0395,0.954,0.995,0.0835,-22.781,2evtV15tCbNjFDZRhd0CM9,1
0.0473,0.877,0.963,0.107,-33.248,6HIRhDZd8E7MMkfZDLpV48,1
0.0336,0.932,0.985,0.104,-24.804,4sej0O7NBjgr31sPkjKyrf,1
0.0347,0.901,0.99,0.102,-33.197,3a29LVdJdkqOBNDFnbbqJN,1
0.0395,0.973,0.994,0.0864,-28.457,695BxK7VbbK6M4CRvtR5Sn,1
0.0478,0.963,0.992,0.11,-24.25,37aia1wG2Ncz8AWjM4tPlY,1
0.0408,0.924,0.981,0.103,-29.196,4iCLo3ZjF6V1RW4Wz18KMz,1
0.0577,0.965,0.988,0.103,-28.793,5e5tJl04Fp74oHxpsrC7Tk,1
0.0402,0.927,0.987,0.0832,-23.148,4oQi1BbH2g3V3s7lluq8vy,1
0.0438,0.947,0.99,0.112,-23.197,1THlfYe3VM1P2V7oPIbWW1,1
0.056,0.971,0.987,0.109,-26.324,6sMS6Z4qcxbtaF22plJzaM,1
0.038,0.936,0.992,0.0935,-30.76,3QaYNoyQzsOFfek0pTgqWi,1
0.053,0.951,0.995,0.0755,-30.287,5Ze2cIMQcXqJQ0QdhX5ZQ1,1
0.0401,0.958,0.982,0.109,-25.04,5qcAFHyLIMPgQseVVE2qGJ,1
0.042,0.914,0.995,0.13,-30.781,4OI6jrwpj1xkejfp6R5uj2,1
0.0498,0.857,0.994,0.0924,-25.337,0D634fov9hm0Yt2wTyAZ4M,1
0.0403,0.919,0.987,0.111,-27.352,7JMcuZdww7k1eQIRPbpRoG,1
0.0406,0.93,0.993,0.102,-33.971,0rlR7gBOx5jfIvVsPfGQsC,1
0.0382,0.89,0.96,0.111,-29.935,0RdeSJMPOXBb8a1MmEP7Fq,1
0.0504,0.948,0.99,0.0846,-26.004,0ttyQPhxTXajLR9vNCBvV9,1
0.0398,0.945,0.991,0.108,-30.801,2kBKYE62rFAbdrr9KllA2v,1
0.046,0.95,0.991,0.107,-30.163,3yMBkcCZA5dTrqEoz83azz,1
0.0591,0.856,0.995,0.0863,-31.148,0ndzVIqnahvsvjihtlOsHx,1
0.0499,0.941,0.994,0.108,-29.059,3OrNycpUQqB3sn9QRUqfjj,1
0.0464,0.836,0.976,0.106,-31.223,4wZWEuu89nlc6KVJgECTqx,1
0.045,0.907,0.991,0.0993,-28.571,1EERR4elDmZ67iD5MU6Bs3,1
0.0284,0.947,0.977,0.0898,-26.471,4OXMONKgLmW0FZGU6Sm7Hf,1
0.0601,0.967,0.994,0.123,-33.288,239W1Z795G2xYOqdrVLirv,1
0.0325,0.913,0.981,0.11,-28.853,1fyoUmAZLx9tLmXA99Uxs4,1
0.0419,0.864,0.995,0.0968,-30.014,6zB9GWgc3mjxnqGgHAwvpU,1
0.0529,0.956,0.995,0.125,-33.461,2XXnGBKuvfcpfVvRgBEdvP,1
0.0335,0.893,0.993,0.101,-26.697,7inwDSpJOVDN9kUsi7JtqX,1
0.0395,0.945,0.995,0.0913,-31.415,7fFC24ppNibtsubi84bSwH,1
0.0537,0.938,0.99,0.113,-28.95,7MkxpIhNBXy8blub5txeDD,1
0.0373,0.943,0.994,0.0835,-27.611,6QIPjub60aFnvKxe4oNuEs,1
0.0387,0.892,0.992,0.103,-28.058,0CNhH6mjashU1e7z0j1LXl,1
0.0569,0.923,0.993,0.0988,-27.34,4xwUUKpKf52tIHZRyyUFKw,1
0.0486,0.927,0.978,0.11,-24.406,3KY4J1SHhjAEn6hDqJooZn,1
0.0482,0.953,0.994,0.115,-25.829,1FiGodE7QpV6yXRtDGSuKO,1
0.0386,0.926,0.985,0.114,-29.55,4GmJDwysMN5Et05ZOOBkQe,1
0.0488,0.95,0.995,0.101,-28.926,4CK2atgvodyG3xJPXXt58U,1
0.0478,0.934,0.995,0.0904,-30.165,7MgKqFoVURzmNlOBkPtyLT,1
0.0379,0.942,0.992,0.0934,-29.614,73WwLsqz0sZQucwkeyybus,1
0.0347,0.929,0.989,0.114,-26.325,6nEtaXKHUnrcbTjagD9mXC,1
0.0299,0.908,0.929,0.11,-21.857,5halRWU8tbxz8TGNKUBT1G,1
0.044,0.943,0.988,0.0923,-28.245,05HDcU36t1sVPiOzAAolke,1
0.0373,0.958,0.979,0.103,-25.295,2UUoUzFXegRNIzIangETNG,1
0.0347,0.916,0.983,0.106,-33.9,2rBLJwsNjWvSx0yVAQLc3B,1
0.0386,0.891,0.985,0.109,-33.304,7J7tN1PAKrD6yY8xmR8Q7a,1
0.0346,0.852,0.983,0.0975,-22.153,5YvY66JItF2jFFKeB27pmO,1
0.0378,0.862,0.989,0.0949,-24.946,2nLJMA693clFEHKBi9de3i,1
0.0441,0.955,0.995,0.108,-26.087,64XD6XEroqjxW25e6ZMHMK,1
0.0395,0.942,0.992,0.0805,-31.201,6XTKYGyydndSUV3OHHDwZU,1
0.0375,0.903,0.995,0.0954,-27.064,2JWORFavKKenbRigLBM0Uj,1
0.062,0.964,0.995,0.118,-29.747,5n3cwcqeC5XvcBuix3ZuVC,1
0.0371,0.933,0.991,0.0947,-27.554,2aLgFG14lYLiV8YYziZI7Q,1
0.0446,0.937,0.995,0.112,-27.409,6kGrBd9wrk0ducE1R9F4uZ,1
0.0603,0.969,0.993,0.109,-26.158,7cY9kWU1cPLJ1wxxvKEZMh,1
0.039,0.916,0.995,0.104,-28.98,6yupcJhCWpLXHjm6zQHgaF,1
0.0578,0.91,0.99,0.0944,-24.733,1iGMUpV6h0zA6pUSXfQJVr,1
0.0319,0.928,0.986,0.104,-24.728,4nncPBsmSPNNeZ2nbd0QR7,1
0.0372,0.952,0.983,0.123,-31.781,23FvAAvnx3NzbTmMiod5nf,1
0.0397,0.931,0.99,0.116,-30.666,6aPNSFUv5X13wjZsjJAbYW,1
0.0386,0.95,0.994,0.107,-29.371,3l7MIilW80gHnwhoV75y2m,1
0.0329,0.916,0.992,0.115,-30.188,2u6LWpFrDoipclUF01Oaeu,1
0.0307,0.908,0.98,0.108,-25.696,4Z94Nth1RThACL5ohW5xpy,1
0.0501,0.942,0.988,0.117,-26.227,0eYb8nrvYDtDCCcxdpxaEb,1
0.0437,0.831,0.991,0.089,-25.218,6d1XH0OKwZVbITLqPoToDg,1
0.0304,0.918,0.98,0.108,-25.783,0ob3wzPe3R3NpJtUEz0wUQ,1
0.0508,0.942,0.992,0.106,-27.255,44jnGxgCSoyxygFmpyCiPy,1
0.0279,0.893,0.986,0.106,-28.47,4zGwlwhObmrKxQSVwaWFMA,1
0.043,0.915,0.99,0.103,-24.72,0yAgdDXxal3Em3W4X1bkGq,1
0.043,0.953,0.996,0.0758,-27.358,2gtgt4HljfLVdXRMPG9QiA,1
0.0425,0.965,0.995,0.0907,-27.243,27NsmJyv3hRvtP9V48xYNB,1
0.0491,0.919,0.977,0.111,-29.707,0ngwNemhn1nKmYHYZnJZmB,1
0.0402,0.907,0.989,0.101,-27.899,3umYvXZeXEt4JrefxncSx6,1
0.0518,0.897,0.99,0.121,-28.691,4BWkwMwvllPPl0XKxPxRad,1
0.0368,0.699,0.994,0.101,-26.072,5HSBbEUofDbCCZOuXaJ9un,1
0.0524,0.927,0.994,0.144,-31.167,2J9UTgDdul3kMGZgnsUZIp,1
0.0274,0.94,0.985,0.107,-28.545,5yWWqRGYKTfSoFTYKAnDlo,1
0.0415,0.884,0.988,0.101,-32.328,790LoJy9GwWsIjtu8PZEos,1
0.0423,0.929,0.986,0.0932,-30.669,1ri9OTTCvGn1yMlDiqAdFS,1
0.0391,0.937,0.993,0.0977,-26.777,4WFF3LgLuK0qGqY1YUdzD6,1
0.0443,0.949,0.991,0.102,-25.258,51bCmUlVILY4qBFkm2t0Km,1
0.0479,0.856,0.989,0.0998,-32.159,7ICZkeodyeK8foAiGbJjOI,1
0.0713,0.96,0.996,0.106,-25.813,2n4tgkKIrN1DPOUamOFnrO,1
0.0338,0.824,0.977,0.106,-24.975,52gy2KpFkLkAERIhMCYESc,1
0.0596,0.946,0.996,0.124,-28.261,6osge3cxU5DKKEcbru8Tk5,1
0.0483,0.944,0.99,0.0901,-28.79,3qowDmCLrK4mgwbbFW5unz,1
0.0416,0.948,0.993,0.101,-25.855,3e9Gta423esoiEi5AoIApd,1
0.0534,0.931,0.995,0.108,-27.898,6X4fTprmm1elJ6LPGXJEsP,1
0.0502,0.933,0.991,0.0893,-27.362,1TWlhhICPR0UpyIJhxPiEx,1
0.0596,0.902,0.994,0.11,-28.225,4uNQlDhz4fIKvjvdSESKou,1
0.0344,0.93,0.987,0.0966,-28.953,2lMF3cGQbTOzELfwj4Ex3F,1
0.0444,0.928,0.993,0.123,-32.656,45YmYHJG9AoFEg6X2xvmTV,1
0.0355,0.909,0.973,0.104,-30.482,0NEX6oBUy1iu6KALZ1m94c,1
0.0353,0.918,0.987,0.102,-28.982,27An0sDvzMb7GM6pRE9ycF,1
0.0342,0.89,0.992,0.122,-27.261,3NqUYlQxTAWw3Mg3OaOwUE,1
0.0475,0.927,0.993,0.11,-30.593,7gSXF0SO2U7QrR5O0lhOdA,1
0.0563,0.847,0.964,0.1,-32.349,6M2N8fKC1Ik2rX6ZFW9QOf,1
0.0337,0.902,0.992,0.0866,-33.138,5axUCaGmmqMGXyAg8BF1FF,1
0.0691,0.953,0.996,0.121,-24.283,60aQ47g6775vmbN3yMntql,1
0.0438,0.773,0.993,0.106,-29.816,2jUd0hF3zy4FNsO2ODt3hq,1
0.0402,0.934,0.994,0.104,-27.502,3iwSjHyE2dXvTgzL2u771I,1
0.0396,0.913,0.995,0.12,-35.54,2jRlPB32YMnpz1qcIY97oY,1
0.049,0.852,0.96,0.109,-23.74,4v1nkqzbzajcLBxEnJ1AP3,1
0.0507,0.954,0.99,0.088,-28.377,32M1PQzEcQ3QayteUcZDrD,1
0.049,0.919,0.991,0.0993,-30.81,2qCzkyUdNWxGY0lQh0jp8F,1
0.0358,0.917,0.972,0.109,-29.164,70oTgyGPmB9ZtU2lrjbZfj,1
0.0443,0.904,0.995,0.0963,-28.975,5GYKdUcKo5iuhHla2ekgS9,1
0.0434,0.943,0.995,0.122,-31.465,0RFePvTBDtrlnhopyDRS73,1
0.044,0.957,0.995,0.108,-31.269,0DoZ4rU4WmaHcySIJHQY5A,1
0.0363,0.911,0.994,0.0818,-29.554,4xYztiOcXXOiC1TwTsXuY3,1
0.0314,0.939,0.994,0.114,-33.397,7Ifj1BA2mFHr1FmCxV9p1M,1
0.0373,0.937,0.993,0.116,-31.059,69cCYMgf3Hk9BzbYLmzY7V,1
0.037,0.806,0.993,0.117,-30.853,2QV0SPhmLDd9jqshZRnLY5,1
0.0496,0.93,0.995,0.116,-28.556,0fHo89AiSS0X3ycHHKnIoU,1
0.0564,0.0,0.434,0.489,-6.34,7eQpbVg3tjHmtdOlAHxaTr,2
0.1,0.000307,0.0267,0.191,-8.127,0JXXNGljqupsJaZsgSbMZV,0
0.206,0.000985,0.735,0.0976,-15.498,3MlQPB0wJuopo3NTZGlMpI,4
0.157,0.0,0.221,0.0907,-6.734,2zuDMKJ2rSgCMtJknUJBZ9,0
0.0967,0.0,0.389,0.112,-7.282,47ssddfj7Ug6hO9Ol2AXGu,0
0.0778,0.0,0.337,0.115,-5.087,06dQ2rcBkq7z3AEZ4jhvc2,0
0.0618,0.0,0.0287,0.34,-7.555,6Vt2v8xwxcGqAOcTKlBeWo,2
